name,modrinth,curseforge,description
,w5Fni7I5,884272,"Dodano nowe warianty tarcz wykonanych z wielu materiałów (im droższe, tym mocniejsze)"
,pWpEhhT7,404828,System łupów w stylu RPG
,V4IQxkZC,325092,Zezwalaj pakietom zasobów na modyfikowanie kolorów bloków/biomów
,mQWkB9ON,411813,"📚 Automatycznie uzupełniaj produkty podręczne, gdy produkty się wyczerpią (jeśli są w magazynie)"
,bpii4Xsa,378696,Efekty dźwiękowe otoczenia pasujące do oryginalnego stylu
,qJDfP7WN,618812,Dodaj niestandardową funkcję wyświetlania informacji do interfejsu tytułowego
,qqNV8oWg,628663,Wyłącz generowanie portalu do Netheru (tylko dla autorów pakietów modów)
,blEO0qto,691049,Dodaj różne proste generatory
,64FYdx5z,839878,Niestandardowe bloki i przedmioty poprawiające doświadczenie Fabric Seasons
,d6cSefpO,871735,Jedzenie i desery Duskwood prezentowane są w stylu Farmer's Lay i neapolitańskim
,o51LXm0t,395158,"Elemental Craft to magiczny moduł oparty na czterech żywiołach: ogniu, wodzie, ziemi i wietrze."
,8FdYDHF5,618433,"Automatycznie wypełniaj etykiety dla niektórych elementów, bloków itp. (dla kompatybilności modułów)"
,yUBXc3AH,841617,Globox_Z biblioteka open source dla wielu modułów
,HTSaaFuA,807397,
,X661i40C,678295,Ten mod ma na celu zwiększenie trudności oryginalnej gry poprzez dodanie nowych wrogów i mechaniki infekcji inspirowanej popularnym gatunkiem zombie.
,ORiydwz3,463248,"Moduł syreny dodaje nowy magiczny naszyjnik, który zamieni Cię w syrenę w wodzie!"
,CDbpcSM6,695354,🔍 Dodano klawisze skrótów do przesuwania i powiększania elementów teleskopu
,mz99suJd,928882,Dodano telefon Rotom dla Cobblemon
,g2FGQs4R,273744,Otwarte API i biblioteki dla modułów U-Team
,GiriLmaY,628345,Moduł optymalizacji po stronie klienta poprawiający wydajność jednostki wątku renderującego. Napraw lukę MC-228976
,2WZWaKCl,355589,"Ulepszaj jagody w prosty sposób, na przykład poprzez rozmieszczenie i logikę użytkowania!"
,Z110yRfL,341575,"Uzupełnij bogatą treść, której brakuje w wersji oryginalnej"
,xGdtZczs,551890,Pliki bibliotek umożliwiające tworzenie lepszej zawartości serwera
,v8XOAQUM,667474,"Dodano funkcję przebrania! Przeszczep klasyczny blok windy z wersji 1.12.2, aby zrealizować transmisję w górę i w dół"
,UjXIyw47,302548,"🟪 Spraw, aby shulkerzy upuszczali 2 lub więcej pocisków i ignorowali domyślną częstotliwość wypadania"
,BbrHg80P,229306,Przechowuj przedmioty w końcu!
,XCIMrYn0,880814,Dodano zawartość do waniliowego biomu Netheru
,Du77FavA,737045,Dodano wariant pudełka do przechowywania o większej pojemności
,EhvsbLrN,507425,Wyświetl wyskakujące okienko w przypadku wystąpienia konfliktu kluczy
,jTUiUpsh,564941,Możesz wyświetlić swój sprzęt na pasku czatu i pochwalić się swoim niesamowitym strojem!
,qw2Ls89j,296996,Jest rok 2021 i nadal nie można zmienić tonacji narracji. Aktualizacja: W 2022 nadal nie jest to możliwe. Aktualizacja: W 2023 nadal nie jest to możliwe. Aktualizacja: W 2024 nadal nie jest to możliwe. Aktualizacja: Jest rok 2025...
,zp4jb9oQ,377582,"Zezwalaj na pakiety zasobów, aby włączyć efekty przezroczystości dla określonych elementów"
,boFjx9eY,939211,Zamień brzydkie kopce w piękne skalne klify
,wcXLQVhg,876210,Dodano klawisz skrótu uruchamiający akcję indeksowania
,tZiutdLG,564858,Nieoficjalne rozszerzenie GregTech CE dodaje zaawansowane maszyny wieloblokowe
,a8Jk9kpK,638508,Pliki bibliotek publicznych dla wszystkich moich modułów
,AXNDNPpm,274350,"Nowym dodatkiem nie jest łódź, ale tratwa wykonana z wiązek bali."
,WZoCbc26,889487,"Dodaj prostą broń palną, aby łatwiej zabijać stworzenia"
,7qPEjpyt,344801,"🛶 Długo naciśnij prawy przycisk, aby poruszyć statkiem bez uszkodzeń"
,vtzPfzFT,253211,Pliki rozszerzonej biblioteki Minetweaker
,oskghcoj,941480,System atrybutów w stylu RPG!
,8jUIs1kd,944149,Zdobądź na początku krótki okres niezwyciężoności! Pożegnanie z ziemią w pudełku
,8rGW0cNk,1019091,Nieoficjalna konfiguracja Born in Chaos
,tA7mQv7R,634942,"Poznaj 8 nowych bossów, struktury i historie"
,FGNYBAJ6,876103,🎨 Dodano 10 nowych wzorów zbroi
,sY2Fy24K,418651,Moduł kompatybilny z KubeJS dla Mekanizmu
,obLxUQbm,923133,Dodaj przerażające nowe byty dla MC
,s2OAgsTb,443091,Klasyczny plecak w 16 kolorach
,3HWZ1ync,889680,Generuj unikalną broń z losowymi atrybutami i magią na całym świecie
,sFvxviAX,602731,Przywróć stary wygląd paska postępu
,sGmHWmeL,433447,Pokaż listę miksów w raporcie o awarii
,5cWCtJmf,547069,Ładne i praktyczne meble
,84USeAvk,807792,Cudowne połączenie urządzeń mechanicznych i magicznej fizyki!
,sc9lpPiU,924590,Twórz średniowieczne budynki zawierające wrogów i skarby
,G5AvCOPI,480786,Wzmacniaj potwory na odległość/czas
,MehxyiU4,880483,L_Ender Scourge jest kompatybilny z bronią Better Combat
,IuFgFiGE,644704,"Sprzęt można ulepszać i nie zniknie, jeśli zostanie uszkodzony"
,EWRcVRTL,261339,Obsługa tabeli łupów dla CraftTweakera
,iRE67WIn,657831,Dodano unikalne warianty i nowe typy piglinów
,jmLyNFBG,390913,"💰 Dostosuj domyślne zużycie doświadczenia, straty materiału i współczynnik naprawy kowadeł"
,KJhXPbHQ,551894,Zmieniono kontrolę kompatybilności serwera w celu porównania wersji pakietu modów
,SIIJtMx6,688774,"Dodano różnorodne geody, które mogą syntetyzować różne zasoby"
,23MovWyi,282639,"Wzmocnij potwory, aby zwiększyć trudność"
,3oX3JnAP,633402,"Ekspansja generowania pustych wysp, zapewniająca sposób na uzyskanie specjalnych zasobów"
,80ulerjA,311120,"Połączone zastosowanie drzwi, drzwi ogrodzeniowych i zapadni"
,DAXbR0Wj,910274,"Szybko usuwaj biomy (odpowiednie do dostosowywania generatorów pakietów, takich jak Terralith, które nie mają wygodnej konfiguracji)"
,rT4FBoKu,968685,Można teraz wytwarzać krople z wrogich stworzeń końcowych!
,JyytxgF6,244858,::Dostosuj swoje łóżko:: Wybierz styl/teksturę bloku/kolor wzoru koca (lub użyj flag)/pomaluj prześcieradła i poszewki na poduszki/dodaj haft lub niestandardowe wzory
,VYRu7qmG,509575,Narzędzie do diagnostyki opóźnień serwera
,GkIc6rRo,955605,Pliki biblioteki modułu CERBON
,UsLNxQgK,454382,Ulepszony eksport/import/konstrukcja/niszczenie/operacje dyskowe/interfejsy/żądania delikatnego przechowywania
,1zZJrh9c,570050,Moduł transportu kolejowego i wodnego
,6b2RpJpx,474612,Rozwiń więcej klawiszy skrótów dla modułu Origin
,24CSPS1E,666942,"Chcesz wiedzieć, jak dobry jest twój koń? Sprawdź statystyki ich atrybutów!"
,p1WH6sHr,852533,Wejdź do świata strachu i tajemnicy - moduł „From The Fog” doskonale przywraca legendarnego Herobrine'a we wciągającym horrorze.
,KkxAa5Ed,352557,Mod Minecraft oparty na „Ataku Tytanów”
,RLrPqrNI,933674,"Wyłącz zachowania specyficzne dla systemu macOS, aby zoptymalizować wrażenia z gry"
,8gjRFMq8,285684,Konfigurowalny kolor okna podpowiedzi
,TmaHHN0M,414163,Dodano przydatne zaklęcia do skrzynek shulkerów
,WRaRZdTd,964817,"Ultimate Lumberjack - Automatycznie kompatybilny ze wszystkimi modami, w tym z profesją wieśniaka Stolarza"
,UR0ocuEt,813557,Podaj inteligentne sugestie dotyczące tagów NBT w dyrektywach
,c4aa1Mqq,666672,Dodatek upiększający do modułu inmi
,T6oqPfxF,845615,"Zmniejsz minimalny współczynnik powiększenia mapy świata Xaero z 0,0625x do 0,0025x, aby uzyskać niezakłócony widok!"
,BWloQ9jK,463457,"Stendhal — moduł klienta Fabric, który zapewnia nowe narzędzia do ulepszania wizualnego książek, tablic ogłoszeniowych, kowadeł i czatów w grach"
,NXqpbY3F,576449,Pakiet rozszerzeń Kibe Utilities: Dodaje więcej losowej (i nieoryginalnej) zawartości
,74piZbBF,388908,Możliwość modernizacji samolotów i helikopterów
,GtqG8z1h,381257,Biblioteka ogólnej konfiguracji modułu Fabric
,qsSP2ZZ0,687977,"Realizuj czat głosowy, aby uruchomić ukryty korpus czujnika i wykryć strażnika"
,C5tEOKu9,656398,Dostosuj rozmiary słońca i księżyca!
,SqIC1Dq9,971104,Implementacja małych modułów kompatybilnych z modułami Quark i Ethernet
,NSLJJooQ,402098,Graficzny interfejs operacyjny WorldEdit - pomaga w edycji budynków i zapobiega błędnym operacjom
,iGEl6Crx,852512,Skoncentruj się na konfigurowalnych modułach dystrybucji biomów i zoptymalizuj logikę generowania biomów
,wvMc8AJt,472521,Simple Economic System – bezpieczne rozwiązanie do handlu dla wielu graczy
,etpVl23u,399213,Proceduralnie generowany zamek
,BOwymOaY,393321,Zmień cały świat w zamarznięte pustkowie spowite wiecznymi zamieciami
,Q8xUICr6,838498,Warstwa abstrakcji API Fabric/Forge/Quilt
,FCTyEqkn,378036,Funkcja wyszukiwania przedmiotów w pobliskich kontenerach (dostępna tylko po stronie serwera)
,Kw73iLDq,891326,Encyklopedia efektów mikstur — nie musisz już zaglądać do Wiki
,4Gr29pCl,842855,Usuń ograniczenia zagnieżdżania skrzynek shulker (konfigurowalne)
,onDuQF5e,543661,"Przegląd wyświetlania efektów stanu: pełny interfejs, wyświetlanie w czasie rzeczywistym, bardziej kompaktowy układ"
,YaTcrHqS,538587,Nowy wielokolorowy zestaw kości
,P6czZwFh,601579,Zaawansowana mechanika waniliowa i rozszerzenia narzędzi
,6xKUDQcB,627242,Wyłącz ostrzeżenia o wygasłych pakietach zasobów/pakietach danych
,fvMhZPuf,526754,Ulepszona wersja modułu doniczkowego
,XGoaJBjR,637870,"Ulepszenie mechanizmu tarczy: nowe funkcje, takie jak blokowanie i parowanie"
,AWfVANdh,344906,Dodano przydatne tabele rzemieślnicze dla Minecolonies w wersji 1.14.4+ (nie ma potrzeby instalowania Minecolonies)
,ghjoiQAl,826970,Moduł ładujący o wysokiej kompatybilności
,vPNqo58Q,547692,Kompleksowy moduł optymalizacji: różnorodne opcjonalne regulacje poprawiające wrażenia z gry
,cmvYMLYd,300374,Kurczaki losowo upuszczają pióra
,ncKjyGm3,861310,Usuń animację zanikania interfejsu Minecraft (1.20+).
,M6tSWZ4N,565160,Niech martwe zwierzaki odrodzą się w nieumarłej formie!
,705gWllI,735528,Rozszerzenie EMI: pokaż szczegóły efektu statusu
,DIlqwRFH,440228,Moduł Simple Fabric: wyświetla aktualny FPS w czasie rzeczywistym
,OQ8To4FT,542473,Elastyczne urządzenie przełamujące klątwę – wykorzystaj wszystko jak najlepiej
,1vwtOeW2,688879,"Rozszerzenie modułu Ducha: zdobywaj energię, zbierając stworzenia i wykorzystuj dane duszy, aby wpływać na otaczające byty"
,vRYk0bv7,547689,"Dodano zsyp na śmieci do ekwipunku, aby usuwać resztki"
,Gou1gmGj,405532,Zmniejsz wysokość okluzji płomienia w widoku pierwszoosobowym
,pI0D4Hrs,670535,"Dodano 22 nowe karty tarota Wielkich Arkanów, z których każda zapewnia unikalne premie pasywne."
,4h2aTE5G,230651,[Aktualizacja] Rdzeń modułu ThreeTAG (<=1.12)
,N56hoqkq,883384,Wskaźnik stanu ekranu gracza
,j6yrZogB,956789,Animacja płynnego otwierania GUI (efekt gradientu)
,DQIfKUHf,442282,Moduł niestandardowy listy graczy serwera
,UfJHrpa9,905218,"Rozszerzenie modułu infuzji ametystu: dodano zbroję, broń, akcesoria i materiały"
,hevpK888,337396,Zapewnia nowy sposób żeglowania i odkrywania oceanu!
,M36xhGy8,460954,Dodano nowe szkielety z Netheru
,GJaDRTrb,687577,Minecraft 1.12 Mod do edycji skryptów
,uS725fXT,944203,Rozszerzenia kompatybilne z Reliktami i modami stworzeń Alexa
,C341qvJ5,860325,"Dodaj ponad 300 odmian latarek, aby rozszerzyć możliwości dekoracji"
,dH40biZd,882539,Dostosuj obraz tła interfejsu ładowania Minecrafta
,WZQHRfAv,483633,"Zoptymalizuj formułę syntezy, aby poprawić rozgrywkę"
,s32LssQX,705000,Kompleksowe poprawki błędów i optymalizacje w grze Minecraft 1.12.2
,OrB5XFtI,457017,Zrealizuj swoją wymarzoną maszynę
,wBU6XiJa,482265,Stojak na łupy można dostosować za pomocą pakietu danych
,9mnPo3ZV,392559,Historia poleceń serwera i moduł automatycznego uzupełniania
,MbejSZ2E,532169,Łatwe mierzenie energii
,3s19I5jr,876386,"SkinShuffle - szybkie zarządzanie skórkami w grze: zmień/zapisz skórki w dowolnym momencie, a kompatybilne serwery zaczną działać natychmiast"
,jA6GVA7Y,389697,"Construction Craft Expansion Pack 2: Nowe klocki do przechowywania i dekoracji, które idealnie pasują do oryginalnej wersji"
,WhVa4xyw,400012,"Ex Nihilo: Sequentia to nowoczesny port Ex Nihilo: Creatio 1.12, będącego rozwidleniem Ex Nihilo: Adscensio 1.10, będącego kontynuacją Ex Nihilo 1.7.10"
,6AJNcGU2,950281,Twórz piękne kamienne dekoracje
,Nt0wLqt5,408707,Mod Horror Box dodaje wiele kultowych postaci z horroru do Twojego świata przetrwania w Minecraft i zamienia go w Twoje osobiste piekło
,bZRPxKjL,946171,Nowa Jaskinia Szumowa otwiera nowe przygody
,HsXNjsi5,322896,"Modułowy system pola siłowego to moduł zapewniający pola siłowe dla gry Minecraft. Opiera się na starym module Voltz MFFS, ale został dostosowany do nowej wersji Minecrafta."
,prYGLLEx,920330,"Mod, który dodaje drewniane narzędzia dla każdego rodzaju drewna, kompatybilny z Fabric i Forge"
,Gets2lU8,222908,Wspólna biblioteka dla modułów serii ephys
,4RdRpt7i,403434,Moduł obsługujący wiele sposobów przechowywania doświadczenia
,51shyZVL,630104,Popraw wydajność poprzez optymalizację wielu metod przetwarzania uboju
,dbigkc0P,334873,
,KseM6VIg,1054538,"Naprawiono problem polegający na tym, że małe bloki, takie jak trawa, utrudniały generowanie kłębu"
,ClQLN4h7,442960,"Spraw, aby zaklęcie trwałości naprawdę sprawiło, że narzędzia nigdy się nie zepsują"
,bPTEaC7v,225280,"Dodano moba o imieniu Chocobo, z różnymi wariantami kolorystycznymi..."
,N2XKPu4u,659496,Moduł klienta: Wyświetla liczbę pszczół i poziom miodu w ulu
,fdZkP5Bb,686569,"Dodaj system sprawdzania uprawnień do oryginalnej wersji, aby obsługiwać w pełni spersonalizowane uprawnienia"
,tJflAtvJ,517757,Mały mod wyświetlający aktualnie noszony pancerz powyżej poziomu głodu
,iYcNKH7W,845834,Dodaj moduły narzędzi do praktycznych poleceń i zarządzania prawami gracza
,XiC6HzoU,828331,Lotnia: niezbędna do pokonywania terenu i zapobiegania upadkom
,hIpLSyga,632624,Zoptymalizuj efekty wizualne portalu
,ThFWvdF1,960356,Dodano wciągające struktury ekspansji do biomów pustynnych i badland
,2TgZiCcV,820300,Silniejszy niż netheryt
,JRYQR8rr,951546,Nieoficjalny port Forge modułu Noisium
,HKKqmr2p,858032,Pełna oferta skrzynek drewnianych
,yQj7xqEM,349071,"🎴 Spraw, aby Totem Nieumarłych działał w dowolnym miejscu ekwipunku"
,g9fDJQZe,918314,Dodano biom podziemnej dżungli i świątynię w dżungli
,DwwbOcmt,631472,Dodano broń bambusową
,bbGCtEvb,682566,Odblokuj pełny potencjał stojaka na zbroję! Dostępny jest również oryginalny serwer
,yWZYDU0J,958881,"Naciśnij jeden przycisk, aby wyświetlić czas rzeczywisty podczas gry na pełnym ekranie"
,xP7vOoRA,517650,Podróżuj z legendarnymi stworzeniami
,9q4wtMjp,877545,Rozszerzenie Legenda Gór: nowe receptury wydobywania drzew/drewna i żywicy
,pxcPUxNg,355910,"Dodaj Herobrine, którego rdzeniem jest eksploracja przygód"
,uRSeGBg3,582149,Uproszczony moduł Wieśniaka (dostępny po stronie serwera)
,BHCrWnHJ,902233,Wyłącz generowanie wioski
,DNECjG17,887125,Mój mod udostępnił bazę kodu
,PGBgocFc,347635,🚪 Automatycznie otwieraj i zamykaj otaczające drzwi (konfigurowalne opóźnienie)
,tG6HkcWx,410743,🐝 Regulowana wielkość pszczół/generowanie grup/pojemność ula/funkcja użądlenia itp.
,jfvCMH0K,650221,Dodano efekty fizyczne płaszcza do elytry noszonej przez graczy
,Gc56DHid,688480,Rozwiąż błędy pakietów sieciowych spowodowane przez duże pakiety
,mqF8xISJ,1034373,Nasycanie metalu magiczną mocą
,lsUDPMOT,323974,Terrestria to piękny mod biomu po stronie Fabric
,2JyZgJxC,398774,Dostosuj wygląd efektów mgły świata
,ICVjNC7Q,684453,Moduł tematyczny horroru z 2022 r. (związany z klątwą)
,QMiSyFG6,303101,Udostępniona biblioteka dla modułu Vi[Told].
,6KGqgmI7,545405,"Ponad 200 rodzajów TNT, które wysadzą Twój świat"
,xvAim1vw,396094,Wyświetla wartość pancerza przekraczającą 20 punktów i nakłada pasek zdrowia
,wetawnh9,907283,Dodano karabin szturmowy/strzelbę/granat i nową profesję wieśniaka
,1eaq94ok,879879,"Mod biblioteczny oparty na TerraBlender, który upraszcza zgodność biomu z systemem terenowym modów Aether"
,hnvFIZaX,662156,"Załóż beczkę Legend of the Clans na plecy, jak w klasycznym modzie z 2012 roku"
,AqaIIO6D,962162,🏹 Z łatwością wykonaj w pełni funkcjonalną kuszę
,2kJPGlnV,534301,Prosty system ekonomiczny diamentu po stronie tkaniny
,445bpKSe,829521,Naprawiono problem z synchronizacją mikstur/doświadczenia podczas przekraczania wymiarów
,zgaWtmrV,517833,Mały magiczny mod inspirowany Wynncraft i EB Wizardry
,U1ACi6eg,550478,Kolekcja małych mebli [obsługuje kucie i tkaninę]
,oaG6aa1j,682065,API umożliwiające dodawanie tekstur/modeli graczy do modułów MCreatora
,xZQOoOaY,832070,Dodaj efekty cząsteczkowe śladów do stworzeń
,CJ0YrpAC,410500,Śnieżne Świnki (choć prawdopodobnie ich nie chcesz)
,HJR6V0I2,909654,Dodaj wariacje do swoich humanoidów za pomocą ponad 85 niestandardowych głów lub nieużywanych modeli waniliowych! Nie jest wymagany pakiet tekstur!
,s4G3ZCcv,637729,Dodaj efekt rozmycia do wszystkich teł GUI
,TVhC6ZPD,845576,"Spraw, aby noże Farmer's Lay's Knives były kompatybilne z Tetrą"
,7rAclWoX,494230,Moduł nostalgicznej broni palnej (w tym fajne animacje)
,kzwxhsjp,886719,Inteligentna pomoc w rozmieszczeniu bloków
,FrkP72va,561277,Dodano 12 nowych motyli/ponad 50 przedmiotów i bloki dekoracyjne
,EJqeyaVz,347394,🔥 Zapobiegaj pojawianiu się wrogich stworzeń i spalaj je w konfigurowalnym zasięgu
,9IxCUYAP,623723,Coraz lepsze kopalnie czekają na Twoje odkrycie
,OUhp5O2m,379232,Tesseract umożliwia międzywymiarowy transfer przedmiotów/płynów/energii
,EkEzjF3t,839880,Zapewnij obsługę kompatybilności Oh The Biomes You'll Go dla Fabric Seasons
,qlc8dxM6,689083,Podróżuj przez gwiezdną bramę do innego świata - po prostu zrób to w „Minecraft”!
,6pZviNJw,543277,Naprawiono i złagodzono absurdalny komunikat o błędzie zablokowania łóżka
,7jzrCiK0,932715,Więcej funkcji zakładek zapewniających graczom kontrolę w oryginalnym stylu
,8Tb4j8xo,292243,"Dzięki dynamicznemu ładowaniu pionowych bloków (podobnie jak mechanizm poziomy), osiągana jest (prawie) nieograniczona wysokość i głębokość świata"
,1QV9wNCJ,959503,"Dodaj system walki trenerskiej do Cobblemon, wyposażony w sztuczną inteligencję o wysokim poziomie trudności"
,cXncX8HH,926697,Genetycznie modyfikuj żyjące istoty!
,nPQ9xkPg,502485,Moduł biblioteczny do tworzenia instrukcji do gier
,UbOpZw7q,639888,"Podstawowa biblioteka serii modułów Amethyst Enchantment, której można używać do tworzenia ekskluzywnych modułów o tematyce magicznej!"
,s9gIPDom,901503,Moduł klienta obsługujący głęboko spersonalizowane modele graczy
,vdl5436m,948477,"Generuj wieże potworów na świecie, zawierające łupy"
,KplTt9Ku,347381,🏙 Ustaw punkt odradzania nowego świata w centrum wioski
,uA8ykOdd,271605,Dostosowana kara śmierci: zatrzymane przedmioty/wiązanie duszy/utrata doświadczenia/efekty odrodzenia itp.
,mYGTCuZY,867328,Połącz zawartość pomiędzy Applied Dynamics i Create
,YlKc4JEx,307152,Generuj elitarne potwory o różnej rzadkości z ulepszonymi atrybutami i specjalnymi zdolnościami
,GDpe4LHD,397292,Przypnij trwale swoje ulubione serwery na górze
,umoF0Wz9,897407,Dodano nowe mikstury i strzały lecznicze w oparciu o istniejące efekty statusu
,QNyIisib,739757,Dodaj nową broń i zbroję do gry
,HH4FjUqN,834427,"Hybrid Aquatic to moduł Fabric, który kompleksowo wzbogaca podwodne wrażenia! Eksploruj zoptymalizowane rzeki/bagna/oceany/podmorskie jaskinie i spotykaj nowe stworzenia i bloki!"
,II7t6llZ,921022,"Całkowicie przerobiony wszystkich biomów waniliowych, z nowymi wariantami podmemów"
,9leXt4A5,968432,Wspólny moduł biblioteczny opracowany przez Fabric/Forge/NeoForge
,K0LQpdmm,890755,Rozszerzenie archeologii JEI
,G2Ib5c56,988792,"Wersja CIT MCPatcher (nie wymaga OptiFine), niezawodna gałąź CITResown"
,nN96GjON,348093,🌎 Twórz konfigurowalne granice świata i ograniczaj rozmiar mapy
,Sb5ypgDP,416283,"Dodaj naturalne dekoracje, takie jak małe kamienie/gałązki/szyszki/muszle/rozgwiazdy"
,Zj0nufqF,465246,Biblioteka obsługi modułów serii Sasai_Kudasai_BM
,fEWKxVzh,845832,"Moduł ochrony terytorium: gracze mogą zamykać terytorium, aby zapobiec kradzieży, a administratorzy mogą ustawiać uprawnienia regionalne"
,GaaqfxoS,592245,Swobodnie reguluj położenie/obrót kamery lub anuluj kąt widzenia
,lFr5Bbfo,861181,"Dodano mineralne super kostki, pełniące zarówno funkcję dekoracyjną, jak i wygodną do przechowywania"
,GuE5FpvB,399648,Wykwintne i proste biomy i struktury! (w tym kapibara)
,2vsx0HYf,845097,"Ultimate Architecture - Popraw wrażenia z budowy, zachowując styl MC"
,j6Zt3N7W,623265,🍬 Dodano dużo jedzenia do modułu Tworzenie
,iLdm4nHd,285012,Losuj atrybuty biologiczne: dodaj efekty narkotyków/sprzętu/efekty specjalne ataku itp.
,Uk12PwL9,968047,Przyspiesz czas dzięki trzem nowym zegarkom kieszonkowym! Wzrost upraw/rozmnażanie zwierząt/naprzemienność dnia i nocy...
,CtNNDljK,367254,Udostępniona biblioteka wsparcia dla osobistych modów
,yezTvOQg,258186,Biblioteka wsparcia dla modułów serii TheMasterGeneral/CTD
,2PaVx3ow,967867,Rozszerzenie kolekcji Let's Do: Dodaj tematyczne konstrukcje prefabrykowane
,VbCjkvcq,346030,"📝 Spraw, aby portal końca był możliwy do wytworzenia/mobilny/dostępny w trybie przetrwania i uwzględnij inne dostosowania"
,JctaN1xb,418299,Oficjalne rozszerzenie Mo'Glowstone: dodaje kolorowe lampy Glowstone
,YCiEMCiJ,557796,
,oNqn5GfR,436934,Wygodne zarządzanie zaklęciami
,x3s69afN,859716,Pozwól kotu kołysać się w rytm płyty muzycznej :3
,HWHl8Evb,351914,Ogólna biblioteka narzędzi modułu osobistego
,xMTLdsFH,716259,Aktywuj efekty cząsteczkowe podczas umieszczania bloków
,58d5Rm2F,245480,Udostępniona biblioteka dla modułów ValkyrieofNights i TeamKrypticLinks
,paCz780b,884276,"Spraw, aby celownik kołysał się wraz z perspektywą i odtwarzaj animacje oparte na ruchach gracza"
,lQPUD8WQ,273502,"Dodaje niebezpieczny biom Zepsucia, pełen unikalnych zagrożeń i skarbów"
,gkVIACVj,568457,Dodaj więcej zwierząt i owadów do gry
,yke6wdGF,915857,Nieoficjalny port Forge Tweakeroo - zapewnia różnorodne funkcje dostrajające po stronie klienta
,7mLhyqIY,887484,Twórz punkty trasy na mapie Xaero podczas aktywacji punktów trasy
,K7eNiRnX,940350,Rozszerzenie TerraFirmaCraft: wdrożenie systemu temperaturowego
,EkkPwdCY,367806,Uniwersalna biblioteka wsparcia dla osobistych modów
,wbWoo11W,936713,Wtyczka EMI: wyświetla podstawowe informacje o zaklęciach (odpowiednie przedmioty/zaklęcia konfliktu itp.)
,defK2XM3,390991,Dodano ostatniego bossa i inne stworzenia
,XOhqdyTf,390986,Dodaj efekty dźwiękowe lądowania dla kapiących cząstek
,zg2tT2Vu,661517,Obsługa języka modułu Groovy dla NeoForge
,3LAzTsNC,620784,Generuj geody w świecie/podziemiach/końcu
,Q7StEN92,915755,Kucanie/sprint – wszystko można hodować*
,EF21YRSP,923753,Dodano system talentów/umiejętności/tytułów w stylu RPG
,UFFkmZv6,422719,"Wysoce konfigurowalna funkcja zoomu (wiele metod sterowania, takich jak przyciski/pokrętła)"
,npBe7UbS,602828,Kolekcja ponad 100 unikalnych źródeł
,vLGDpLdc,960441,Interfejs API systemu sugestii Minecraft: obsługuje statyczne/dynamiczne dodawanie dostosowywalnych sugestii renderowania
,kfWxjJzd,657633,Indywidualne zasady żeglugi dla podmiotów: kontrola wejścia na pokład/schodzenia na ląd/zniszczenia statków itp.
,4TTDxtOx,930072,Modyfikacja ekspansji Vinery's z motywem Netheru
,cX5LI3lH,447555,Przeglądarka z pakietem cieni Iris
,BuWCQzqf,632622,Odkryj nowe podwodne ruiny dla swojego świata
,z69Pxatv,949158,Ten moduł dodaje do gry Minecraft konstrukcje budowlane zawierające bloki modułów tworzenia.
,bQ5TJA1E,869609,"Zmień zasady generowania świata, tworząc płyty kontynentalne oddzielone rozległymi oceanami i małymi wyspami"
,Thy5Pqut,391382,"Dodano nakładkę oświetlenia generowania stworzeń podobną do NEI, wyświetlanie granic bloków i nakładkę wyszukiwania przedmiotów JEI (obsługuje wersje 1.15.2/1.16.5/1.18.2/1.19/1.20/1.21)"
,k5jeNqWg,584511,Dodano nowe dziwne i przerażające biomy
,3AHrP4M0,548447,"Wyświetlaj dane w czasie rzeczywistym, takie jak liczba klatek na sekundę, wykorzystanie pamięci, opóźnienia itp. w grze i na pasku narzędzi gry"
,ekzqyEZL,850891,Dodano kable typu Immersion Engineering do kabli innych modów
,vEila6nl,437717,Dodano obsługę CraftTweakera do modułu Create
,9lbfIPsl,947258,"Bądź ostrożny! Ta ulepszona wersja wieśniaka katastrofy – zmutowanego czarodzieja lodu, jest maszyną bojową. Jeśli nie będziesz ostrożny, będziesz się dobrze bawić!"
,KMcbUd0l,932927,
,3aeFezQk,857799,"Wysoce konfigurowalny moduł serwera, który wyświetla aktualny wymiar na liście graczy"
,LwcpSm6L,1011593,Popraw zanurzenie w grze dzięki różnym efektom pochylenia kamery (konfigurowalne)
,MyfCcqiE,965690,"Użyj VS2, aby przepisać system urządzeń mechanicznych Create w celu obsługi nowych funkcji, takich jak rozbudowa istniejących urządzeń, układanie urządzeń w stosy i wykolejenie pociągu!"
,fCpuZIcM,687618,"Ładuj pakiety zasobów serwera tylko wtedy, gdy jest to konieczne"
,oANLGIut,746280,"Biblioteka obejmująca operacje matematyczne 3D, renderowanie modeli, pakiety danych sieciowych, system konfiguracji, przetwarzanie kolorów i inne funkcje (połączone z CCC 1.3.0+)"
,duhqx1QT,250823,Dodano 79 nowych poleceń/wiele optymalizacji/wyświetlanie statusu Discord/funkcja siedzenia na schodach/kolorowa tęcza i inna bogata zawartość!
,gYqTAyBw,535933,"Dynamic Power - potężny moduł konwersji energii, który wspiera wzajemną konwersję elektrodynamicznych dżuli (J) i Forge Energy (FE)"
,FTaA4pRW,255105,"Dostosuj mechanizm walki, aby uniknąć przypadkowych obrażeń zwierząt domowych i innych przyjaznych stworzeń"
