name,modrinth,curseforge,description
,l1rj36Ob,592465,"Відтворює велику кількість характеристик стародавньої версії MC (альфа/бета), що підходить для ностальгійних гравців або користувачів, які прагнуть ретро-естетику для налаштування"
,kMpXC38Q,854169,Розширення Ars Nouveau: система заклинань на основі подій
,HFlxNpln,442169,"Отримайте майже будь-яку матеріальну анімацію за допомогою файлів JSON і OptiFine (підтримує версії 1.16-1.20, включаючи API конфігурації текстур)"
,FIxDGxJl,282313,Покращені параметри масштабування GUI (регулювання повзунком + більше градієнтів)
,HnePtkev,878095,Додано 18 значків тренажерного залу та 1 значок майстра для Cobblemon
,kYxnqmnH,971821,Додано систему супереволюції для Cobblemon
,uJPRsP9Q,415822,Додайте додатковий рівень складності до системи MC life
,iqK5uv72,968681,Оптимізуйте швидкість ping для списку серверів для кількох гравців
,U64ZYLjC,429383,Ланцюгова реакція масової біологічної паніки
,hYykXjDp,1005914,"API конфігурації: підтримує автоматичне створення GUI, жорсткі правила перевірки, синхронізацію сервер-клієнт та інші функції"
,x38mKXbF,860990,Сумісна підтримка Fabric Seasons для модів Traverse та Terrestria
,aBVJ6Q36,824725,Модуль розширення Hexcasting
,ORX9fPw1,853197,"Базовий бібліотечний модуль (перенесена версія на Fabric), сам по собі не має функції"
,owDBGfRd,345692,🧟‍♂🐴 Дозволяє генерувати зомбі-коней для верхової їзди на зомбі та інші налаштування
,OvTbUzJG,278825,Розширення серії середовища: додано велику кількість будівельних блоків (включаючи варіанти сходів/сходинок/стін)
,hGAlcCDJ,686100,Механічний екструдер: може генерувати будь-який блок або предмет із сусідніх блоків/рідини
,WEg59z5b,232131,Дозволити пакетам інтеграції надавати конфігурації ключів за замовчуванням через файли .cfg (options.txt не потрібен)
,amg8VIPH,255347,Додано систему телепортації біля багаття в стилі «Dark Souls» (підтримує міжвимірну телепортацію)
,OM4ZYSws,567899,Впровадити мережевий протокол сервера REI для підтримки ексклюзивних функцій на стороні сервера
,bRfPwYyB,435405,"Додайте чарівну скриню з більшим інтер’єром, ніж зовнішнім виглядом"
,HfTvoVqY,394667,Надати вогню душі унікальні властивості
,bvBMEY9d,375272,"Легше бачити під лавою, якщо у вас є вогнестійкість"
,ffLYPaWN,634571,Модуль аксесуарів Immersion Engineering додає підтримку JEI для багатоблочних структур
,tsc9D2wh,998916,"Оригінальний модуль посилення полум'я - горить при займанні. Побудуйте свій світ, а потім спаліть його дотла!"
,ZXm8hVxN,568316,Додавання валютної системи в стилі Terraria до Minecraft
,ZZwVawuB,968546,Тепер можна створювати дроп із ворожих мобів у Пустоті!
,xUTHly0N,968689,Наведіть перехрестя точно в центр екрана
,ulY7WPQy,280200,Дозволяє кріпити надкрила до нагрудника
,Bmda4Rq4,238048,"Без додавання нових елементів, додано новий оригінальний механізм оптимізації стилю!"
,FSzRTvY9,436715,
,e4uFcbDl,867286,Додаткова підтримка кабелю Redstone для CC:Tweaked
,w6JSkKSH,550678,Видалено попередження про надто швидкий рух і ефект гумової стрічки
,vKYhdfqW,911255,Вимкніть політ у конфігурації розмірів/біомів/структур
,UoWImNDD,698475,"Додано смарагд, кварц, алмаз і приховану жеоду!"
,z7UX4SHt,342097,"🔮 Взявши в центр Пекельні ворота, розподіляйте (нижні) блоки до основного світу відповідно до радіуса, який можна налаштувати"
,eDFiPATu,290433,Додано 4 невеликі модулі з настроюваними зарядними пристроями та бездротовими зарядними пристроями
,pXIm49wN,431345,Зробіть фізику рідини більш реалістичною
,Sw4LxdbE,941141,🟦 Покажіть кольорові плащі для членів команди 🟥
,IKJL3zrR,398430,"Невеликий мод, який збільшує ліміт розміру структурних блоків і команд заповнення"
,NeO7lLvU,429084,Додано максимальну кількість монстрів для спаунера монстрів
,bTClw3kH,345795,"Environmental Core — це базовий модуль, який містить усі основні блоки/предмети/машини Environmental Tech, Environmental Energy та інші серії модулів."
,z2Ihxkgp,932098,Зрозумійте зв’язок між Croptopia та Farmer’s Lay’s та їхніми афілійованими формулами
,Dafp0il6,926083,"Вимкнути піктограму експериментального світу, налаштування попереджень про завантаження та збірку"
,ZNk5S5U6,408118,"WTHIT плагін, відображення інформації підказки за межами вашої уяви"
,YUTKRI5S,508348,"Високий ступінь свободи конфігурації модуля, що дозволяє мандрівним торговцям замість сільських жителів продавати зачарування скарбів"
,wxKGvopS,581435,Надає модулі налаштування інструменту з величезними варіаціями та можливостями оновлення
,Beuf2Hfh,494559,Додано пошкодження від зіткнення на основі прискорення
,hD0W2Wde,857970,Показати модель міні-гравця під час спринту/плавання/польоту
,P0qoVWgC,954130,"Система параплана, натхненна The Legend of Zelda: Breath of the Wild/Tears of the Wild"
,V8TerSIX,619346,Упорядкуйте захаращену інформацію в меню налагодження F3
,sG4TqDb8,974009,Зручний перегляд інформації про виробництво руди в EMI
,aUp4r9hY,484804,"Вирішіть проблему неможливості сну через монстрів, які ховаються в печерах під базою"
,WZ49g0N6,965825,Представляємо в гру жахливий вірус зергів із серії Halo! Експерти попереджають: одна спора може знищити цілий вид
,ghrZDhGW,443823,Серверний модуль для керування та відновлення скінів гравців
,K8pn1qHf,513857,Підтримує підтвердження входу в обліковий запис Microsoft/Mojang/старої версії
,4qpZwEbF,819886,"Версія гілки RLArtifacts, включаючи покращену імітацію монстрів, сумісність аксесуарів MoBends і нові артефакти"
,trhPSzT0,900927,1.12.2 портована версія модуля аналізу продуктивності Spark
,oUoetxfR,909143,"Додано стрибок через стіну, подвійний стрибок, стрибок через паркан та інші дії"
,hvqcuDMT,848732,Перегляньте вміст перейменування CIT і CEM у пакеті ресурсів
,ZmLgjf6f,465532,Додавання спеціального інтерфейсу для створення малюнків у Minecraft
,kdsyQx2S,517738,Простіший спосіб змайструвати сідло
,XdiGl7ZL,515753,🗜 Змінити команду /help: відобразити повну інформацію на кольорових сторінках
,6a16628x,357178,MixinBootstrap — це рішення для тимчасового запуску Mixin у виробничому середовищі MinecraftForge
,nWOFI2Xj,832419,"Модулі, сумісні з PlayerEx і Wizards"
,HwPAr6Pu,943086,Додано підтримку Polymorph для покращеного зберігання
,FOVCOVzb,827219,Додано до IC2 Classic Edition: додано сторінку з інструкціями JEI для речовини UU та плазми
,WLfEnLmt,855466,Колекція оптимізацій/виправлень/налаштувань для версії 1.7.10 і модулів
,kv3gfOjN,1010954,Більше способів отримати руни
,hEbvZgiQ,286932,"Радянська ера 2 — декоративний мод, натхненний міським туризмом і пізньорадянською архітектурою, легендарний мод радянського стилю відроджується в 1.16.5!"
,KQwxMOPD,945470,Зробіть руду Mekanism на планеті Ad Astra
,e3Pfzzjb,897594,Перетворення потужності ЄС з IC2C на FE
,nfRZvepl,872466,Найрозкішніший ефект тотемної частинки на Заході!
,ciiX3QCe,628618,Приєднаний до The One Probe: додано новий детектор і синхронізовано з функцією WAILA/WAWLA
,8YcE8y4T,622967,Болотяне село та музичні жаби!
,v84HYuYv,679286,1.16-1.20 Середньовічний тематичний модуль декору [Кузня|Тканина]
,fWj0tJp5,324888,Покращено структурні блоки та додано корисний набір команд
,iSN6eXzl,858014,У версії 1.20 додано чотири нові треки альбому
,pYNYk8Q6,545459,Реалізуйте серверну взаємодію в чаті/консолі на сторінці Discord
,Kbz7UydC,974401,Оптимізуйте надлишкові обчислення штучного інтелекту суб’єктів і майже не впливайте на ігровий процес
,SXYcZO3i,513100,Основна бібліотека модулів серії SkylorBeck
,PmBbeOJ1,275676,Офіційний порт захоплюючої їжі HedgeHogPie! Перероблені та нові страви!
,YvlKLQoK,511058,"Покращуйте оригінальний досвід, не додаючи нових предметів, додаючи понад 40 структур у трьох царствах (основний світ/нижня частина/кінець) - від простих будівель до особняків/сіл/підземель"
,N8MNCv66,921600,Істоти EEEAB додають у світ безліч складних монстрів
,tAzghcaA,882911,Розширений вміст для оновлення Caves and Cliffs
,7aRNsEHq,957340,До пакета модів Dimension Ascension додано сумісність із Blue Skies і Tetra
,Es5v4eyq,1103431,"Додайте API конфігурації до Sodium, щоб забезпечити краще меню класифікації"
,Vg5TIO6d,947914,"Реалізуйте зручні блоки, які ви бажаєте, існували в Create - легко конфігуруються та можуть вимкнути непотрібні функції"
,bTR6zxRo,1084673,Сумісні модулі для Skyland і Dusk Forest
,2uEhdGKt,827163,Розширення Farmer's Delights: додає вміст для гурманів у кінці
,X8CISwXp,570544,Модуль анімації для порту їжі
,wEKs9gH0,862559,Розширений порт TFC Tech від PyralIron для TerraFirmaCraft 1.18+
,foa4fGIH,1106612,"Модуль розширення Farmer's Happy додає млинці, бавовну, каву, болгарський перець, смажену їжу та багато іншого!"
,H6bJ8Ju4,898849,Розширення Create module додає можливість керувати механічними пристроями за допомогою вдосконалених контролерів
,eMvLPWvJ,922484,"Додає легендарні раси, класи та системи професій для захоплюючого ігрового процесу Minecraft RPG та PVP"
,pOeA0exL,241665,"Psi — це модуль програмування заклинань, натхненний школами магії."
,5DJpA9qi,272637,"Моди, розроблені для оптимізації оригінального досвіду гри"
,9qdTHi0q,984493,"Розширений набір літальних апаратів для імерсивних модулів літальних апаратів, спеціально адаптованих для створення механічної потужності"
,vwp1lXf8,1120946,Усі дерев’яні рамки для вітрин і картин
,p7qVZMHl,917962,"Додайте розкішні декоративні блоки, щоб створити затишну каюту"
,XTAy8Fqs,967792,"Виправлено проблеми, пов’язані з малюнком прапора щита"
,CKnwEDfl,945308,Модуль розширення епічної битви додає кадри атаки та ефекти вібрації екрана для посилення відчуття удару.
,z6d6n7ve,1044724,"Підніміться на всю висоту блоку без натискання кнопки, підтримуйте настроювану висоту сходинки"
,JVIyMkGt,880147,"Модуль Fabric, відображає інтерфейс раннього завантаження та інформацію під час завантаження гри"
,2JIeCmxb,959591,"Приховайте інтерфейс HUD, використовуючи лише клавішу F1"
,MIdaKqt7,348834,"Ловиться на реальні сутності, а не на предмети! Підтримка конфігурації пакетів даних!"
,KEoZdemO,663360,Додавання артефактів з Minecraft Dungeons
,oHjYCS0f,1053226,"Капітальний ремонт храму в джунглях, включаючи 4 варіанти/нові таблиці здобичі/археологічні елементи/нові головоломки"
,b5JMdB5V,515698,"Присідайте, щоб прискорити ріст (утримуйте клавішу підкрадання, щоб прискорити ріст рослини)"
,JJ8fyF2u,345798,"Модуль екологічної енергії включає різноманітні багатоблочні генератори енергії, такі як сонячні панелі/громовідводи"
,NbKFMiE7,973671,Основна бібліотека та рівень сумісності серії модулів Combat Enhancement
,E5YVNsbH,682198,"🐺 Коли гравець телепортується за допомогою команди, домашня тварина буде телепортовано одночасно"
,Cz0fHRKU,1078314,"Додаємо до світу місто мешканців у західному стилі, ура!"
,QfXPAsap,897910,Розширення підтримки звукових ефектів для модуля смайлів EmoteCraft
,YRBOv8ax,1031274,Рефакторинг візуалізації фрагментів із сучасними функціями OpenGL для підвищення продуктивності
,MsqdKrJb,972489,"Чарівний рядок, який показує траєкторію дослідження"
,o9HXvviH,733039,Отримайте додаткові краплі під час видобутку блоків
,cXc3rmTO,926538,Революціонізуйте спосіб створення коралових рифів!
,RiN8rDVs,1037172,"Модуль утиліти Fabric оптимізує загальні завдання при розробці модулів (особливо пов'язаних з генерацією світу). Будучи наступником BCLib, WoVer з часом замінить його статус"
,tBbdvEJc,501766,"Haunting Swarm — це неперевершене випробування в ендшпілі, яке підштовхне вас до меж. Після спрацьовування стародавнє приховане плем’я прокинеться від сну, прагнучи асимілювати всі форми життя у вашому світі. Ви готові?"
,nk3V3NXc,1022029,"Мод, який додає просте літаюче кільце для версії 1.19+"
,3VQn6Vwv,893211,Бойова система блокування/контратаки/подвійного зброї (компоненти серії вдосконалення бою)
,POj0eF6x,1062588,Нетрадиційний модуль рюкзака з використанням атрибутів сутності
,IQQZIKDG,471286,Версія Forge Завантажувач мови Scala (у майбутньому буде оновлено до версії NeoForge)
,47X9IMcP,851120,"Розширення експериментальної версії IC2, додавання сторінки рецептів JEI для синтезу речовини UU"
,i2u9r3li,610606,Подолайте обмеження звичайних воронок і відчуйте справжню свободу транспортування предметів
,pe7FN3d6,635843,Цивілізація хижаків еволюціонувала
,9yvZtixz,390886,🔒 Встановіть (з можливістю блокування) складність для будь-якого світу або примусово ввімкніть жорсткий режим
,YvaL4yx6,973764,Показати використання пам'яті в рядку заголовка
,KdXn7uch,953876,Клавіша підтримки для приховання тегів біологічних імен
,ODSZapix,1084197,"Зробіть так, щоб елементи нульового модуля Tac автоматично синтезувалися за допомогою механічної сили"
,i0R5PcoL,446709,"Додано рецепти для всіх предметів, які не можна виготовити (включно з предметами, які неможливо отримати в мирному режимі)"
,7YjclEGc,910095,"Сутності та предмети, такі як факели/ліхтарі, можуть випромінювати світло! Діє лише на стороні сервера!"
,TTZunjcO,992252,Магія грому та душі на основі механізму заклинань!
,5kRS9LYk,462326,Новий спосіб добування бочкової риби
,pK0Ko6yV,510170,"Додано трофеї, які можна налаштувати як винагороду за місію"
,YmFaSpcI,1008327,Тепер можна додавати прикраси до обладунків коня та обладунків вовка!
,Xh8hkQmD,1018276,"Оновлена версія Better Biome Blend, яка оптимізує ефекти переходу біома"
,JiOqfoFM,892005,Повернення функції App Energy із версії 1.7.10/1.12.2 до сучасної AE
,6mVXdiOT,886751,"Розширення модуля Ether, що продовжує основну концепцію оригінальної версії"
,OPvzuqtZ,579295,"Прискорюйте час під час сну замість того, щоб переходити безпосередньо до дня"
,fxCEHNcr,1036823,💨 Бриз має шанс природним чином створити та замінити Blaze
,k7kuEnwe,544990,Усі розбиті очі Ендера з’являться на рамі порталу
,xcMPrAQe,465336,"Мод, натхненний Terraria, який додає нові слизи та корисні предмети"
,3GfxWFCy,1053222,"Похідна від модулів підземелля та таверни, незалежна версія особняка Calamity на 100% замінить особняк Woodland (оригінальний модуль має лише 50% заміни) і додає нові чари"
,fRQREgAc,59433,"Візуалізована у веб-переглядачі карта сервера в стилі Google Maps, вбудований веб-сервер спрощує розгортання та підтримує передові рішення для розгортання, такі як Apache"
,VNT9JkAf,1104541,Цей пакет даних дозволяє змінювати сходи/стіни тощо до їх початкової блокової форми
,TPfB4RGE,828043,Воском корал! Без води можна прожити!
,Nw0MStSd,622590,"Додано функції, які були видалені оновленням Wilderness"
,nR8D9Tc2,1027757,Невеликий патч сумісності для підтримки модулів VS2
,vA3cWX4R,1074381,"Просте розширення Scorched Guns, яке додає ресурси цинку та латуні для гравців, які не використовують пов’язані з латунню модулі, такі як Create"
,ZyFWSztU,661115,"Модулі бібліотеки, які роблять неможливе можливим"
,tWPvfGAB,974844,"Додано нові сходи, які піднімаються швидше"
,RHN9OPTT,1084134,"Terramity — це модуль, натхненний Terraria. Він додає багато босів і зброї, щоб збагатити ваш досвід MC."
,MeOnuhOt,1033202,Додано функції синтезу саджанців і вирощування гібридів
,VNjUn3NA,690971,"Розширення SereneSeasons, яке відображає поточний сезон під HUD або міні-картою"
,sTkQBVyo,678306,Класичний натрієвий інтерфейс налаштувань на основі YACL
,DEq97NAA,951204,"Infinity Cave створює майже нескінченну печерну систему під шаром корінних порід (від -64 до -128), приносячи нові виклики та досвід PvE"
,bItnQGg6,1020747,"Додано нові факели та ліхтарі, які можна носити на талії"
,nTKmDv8c,311561,"Порожній модуль оболонки, використовується лише як залежність для деяких із моїх модулів 1.12.2"
,mEEGbEIu,975460,"Бібліотечний модуль, який використовує The Panda Oliver"
,jCikwMS7,1028436,"Плавна інтерактивна анімація, яка легко настроюється та сумісна"
,Cf7t0PTf,1090864,Проста і портативна машина в оригінальному стилі
,9Pk89J3g,899386,Розширення JEI/REI/EMI для відображення інформації про біологічне розмноження
,HBIG5nRf,881778,Додайте круті ефекти анімації до тексту
,jY9k4JKC,1020107,"«Call to Battle Vehicles» — це розширення, яке додає транспортні засоби Другої світової війни до модулів на тему Другої світової війни."
,kIjBa4ZK,1063220,Створюйте розміри з будь-яким блоком! Додано понад 400 унікальних розмірів на основі різних блоків
,6o49a8Vz,714158,Офіційне розширення корабля для TerraFirmaCraft! Додано новий геймплей навігації та різноманітність кораблів
,rsBLWxD0,1090102,"Різноманітність середньовічної фантастичної зброї, що відповідає оригінальному стилю"
,GQFxlUIu,979549,"Удосконалюйте штучний інтелект монстра, щоб зробити його ще складнішим"
,dvC5joX1,634557,"Мод Ocean Villager: додано кораблі, що перевозять жителів села"
,G8yJPRdl,956376,Дозволити пакетам ресурсів замінювати шейдери Sodium (подібно до заміни шейдерів Vanilla Core)
,3Acxy864,1010827,"Бібліотека, що містить механізми анімації та помічники об’єктів, частково заснована на LLibrary та Citadel"
,ftOBbnu8,852670,Тематичний модуль Pokémon
,Jrmoreqs,876284,"Універсальний модуль резервного копіювання, спільний для всіх версій - під постійним обслуговуванням!"
,Bfi1KBJV,506536,Щадна механіка для збереження певних предметів після смерті
,uvpKDJJr,975471,Ви готові заплатити ціну?
,b2s0tKbF,687184,"Покращуйте страшну атмосферу, додаючи нові будівлі, змінюючи колірний тон біомів і додаючи нові режими складності"
,KU8N7kPc,1058798,Розширення Better Combat для підтримки боротьби з гуманоїдними монстрами
,of7wIinq,611998,"Коли йде сніг, листя поступово накопичує сніг, і повертається до свого початкового вигляду, коли небо ясно."
,lPSTdJm7,1003151,Відображає точні бали досвіду та вимоги до оновлення (повністю налаштовується)
,dNduUQBR,833931,Автоматичне злиття та синтез Dragon Evolution і PackagedAuto
,QmCOBeSP,651738,Книжкова полиця з сильнішими чарами
,xEibii96,275343,Реалізуйте поетапне розблокування обладнання Tinker's Soul через GameStage API
,118OmVLd,967680,"Тканинний варіант модуля ""Людина в тумані""."
,Fws3jl2f,591157,Показує докладні дані про верхових істот
,IPbFTPzw,382877,"🚶 Встановіть початкову та кінцеву точки, щоб створити наддовгий шлях одним клацанням миші"
,WQxwMPH5,1093283,"Пакет даних Fortified Predator Outpost перетворює оригінальний форпост на складну багаторівневу структуру зі складним дизайном, могутніми ворогами та ексклюзивною здобиччю."
,x6hwPhB5,970853,Додано новий артефакт часу - пісочний годинник
,Y8uFrUil,848701,"Невелика бібліотека інструментів, спільна для всіх моїх модулів"
,kbYX74kg,406201,Усунення несправностей: Швидко знайдіть проблемні модулі
,k1ztTaVt,348156,"🗳 Настроювана команда /vote, яка допоможе гравцям про те, як голосувати"
,9Jlq5kyj,264936,"Мод магії рун! Містить багатий вміст, наприклад кубики рун, посохи, заклинання, захоплення душ тощо."
,aXReRvgU,556331,Модуль для вирішення проблем з мишею в системі macOS
,NVz9DXUE,1042026,Додано нові плавучі острови та високі стародавні китайські пагоди
,7L1HalIW,345293,🕸 Настроюваний ефект відкладеного руйнування через павутину
,sPhqHDEb,966410,"Використовуйте спеціальну зброю, щоб кинути виклик БОСУ на тему ""Сім смертних гріхів""!"
,znHQQtuU,977515,"Модуль розширення Farmer's Joy, що додає більше функцій їжі та приготування"
,W6ROj0Hl,229060,Спільна бібліотека для модулів серії iChun
,Dg7PHdkJ,923377,Ще один модуль API
,hvrrNux3,514444,"🍾 Дозвольте дихати через порожні скляні пляшки, щоб отримати кисень під водою"
,nKAkZnor,983503,Зробіть мідні копальні більш практичними та цікавими!
,U9grspy8,583103,До набору транспортних засобів додано різноманітні реалістичні моделі транспортних засобів
,4v5Na7b9,969424,Класичний механізм блокування повертається! Додатковий оригінальний або індивідуальний режим
,JygyCSA4,242064,Клієнтський модуль: додайте функцію швидкого переміщення для елементів
,T1hmeGi9,821828,"Механічний спаунер монстрів (потрібна потужність обертання), підходить для модпаків"
,FWdh93Ig,677277,Модуль випадкової телепортації (RTP).
,mQdEVqSA,1058082,Невеликі коригування для покращення зимової теми (рекомендується використовувати з сезонним модулем)
,5WwmqQHF,1060188,Оптимізуйте зручні функції інтерфейсу Cobblemon
,lS8sHS85,998249,Модуль інтерфейсу чату без меж
,IbXFBZcX,1006963,Модуль на основі скандинавської міфології (зроблено за допомогою MCreator)
,vLvLjFmc,576920,Вогонь·Вода·Їжа (модуль «Три елементи виживання»)
,p5wmRC3H,909723,"Додано різноманітні молотки, які можуть добувати в зоні 3x3"
,P4FVY4ll,701347,"Клацніть правою кнопкою миші, щоб зібрати врожай"
,IDOSfa6c,483538,Оптимізуйте графічний інтерфейс командного блоку та підтримуйте пакетне редагування кількох командних блоків.
,nRL5uFe0,1030285,FastBoot розроблено для значного скорочення часу завантаження гри
,FjBGB4sU,1089065,До сучасного модуля індустріалізації додано нові машини
,1Nde79GO,458358,Floralis тепер може вирощувати кактуси та квіти для реалізації автоматизованого виробництва барвників
,49C5QgTK,1123970,Основна структура кросплатформних модулів серії Obscuria
,Udc4ShgP,987781,Настроювана формула розрахунку зменшення пошкоджень броні
,NTi7d3Xc,1070751,"Шокуюче продовження модуля BYG! Версія 1.20.1+ додає понад 50 нових біомів, починаючи від фантастичних і закінчуючи реалістичними стилями, так красиво!"
,r0camchr,1036246,Зробіть анімацію вибуху крутішою. Тепер підтримує Forge
,fJKsphvU,1004377,Повністю розкрийте потенціал пакетів для зберігання за допомогою функції перегортання сторінок колесом прокручування
,izkDUlrJ,1005683,"Надає рівень сумісності слотів аксесуарів для модів, які використовують Curios API"
,oXgmplvv,694492,Мистецтво Minecraft Wolves
,jZ1T46Hr,576601,Простий мод: легко завантажуйте коней на кораблі
,oQ0dIGZg,880880,Реалізація емісійних матеріалів за допомогою файлів JSON і OptiFine (1.16-1.20)
,XrD3Auyv,664642,Дозволяє прискорити політ у творчому режимі
,lUPtmik6,237804,"Простий модуль, який нагадує гравцям, коли вони в чаті @"
,HQVXAnZf,1103892,Додайте підтримку OPAC Parties до Spell Engine
,VwrCx2M5,720615,Додано кидну лаву/воду та інше!
,FgsjtEuv,807426,Моди їжі на тему покемонів
,uuVy6k1s,824654,Надає поновлюване джерело руд для модуля Create
,v3UlehfS,1111833,Розширення Nether: повний перегляд вмісту вимірювання Nether у стилі оригіналу
,xe4saW9d,697859,"Potion Mixer: невеликий мод, який поєднує ефекти зілля в один предмет"
,TEOa2X8B,670282,"Знімати ковадло занадто дорого! Швидкий легкий модуль, який повністю звільняє обмеження щодо розширення обладнання"
,oqKSI6b9,637284,Додано 10 нових видів спеціальної зброї
,MxQObDqi,1073649,"Від ферми до столу: повний сільськогосподарський модуль, що охоплює посадку та приготування їжі"
,epdnizGK,825308,"До всього обладнання додана система афіксів RPG! Містить такі атрибути, як різкість/захист/легендарність, а також може повторно крутити афікси на вівтарі"
,4x0lvE1l,1115297,"Значно покращує продуктивність завдяки біологічному стекуванню, включаючи модуль керування верхньою межею об’єкта"
,CPC1U8Fg,1092010,Здійсніть ідеальну сумісність між зброєю Epic Knight: Shield і Legend of the Mountains
,dPHKQ6xy,502671,"Використовуйте відра з водою та магмою, щоб створити обсидіан!"
,Q0XHpuQz,602450,Додано перемикач режимів гри та більше меню
,wQlT8uIq,345039,🧟‍♂️ Відновити функцію спаунерів зомбі для створення варіантів жителів села (вилучено у версії 1.11)
,LhPzbnsf,858497,Вирубка дерев в один клік: спростіть процес вирубки для всіх порід дерев
,FQgc8dib,969422,"Нарешті завершено діагональні блоки, яких не було багато років!"
,SD0XUjSm,1099365,Додано варіанти Torch/Soul Torch/Redstone Torch для всіх типів деревини
,31qnTHav,1039632,"Колекція покращень ігрового досвіду, включаючи покращення якості життя/новий штучний інтелект створінь та інший різноманітний вміст, що підтримує серверну частину"
,CWbHbRfF,347604,Значення гами в грі можна регулювати до 1000% (постійне нічне бачення)
,ItTQpuBn,1036270,Досліджуйте космічні моди нового покоління!
,w1AXlLHd,486981,Нехай кури/корови/свині/кролики/вівці/селяни навчаться давати відсіч!
,PE656UHx,866605,Модуль розширення HUD у версії Fabric підтримує налаштований відображення інформації
,JE0fgMUp,493280,Модуль API динамічного освітлення на стороні клієнта
,v2Vpr5Uf,694309,"Мод про каву, покоївок і їжу"
,2lAPv09G,373235,Додайте позначку часу до чату
,nT86WUER,1056812,Універсальний набір інструментів для понад 50 версій Minecraft
,UafsfA4K,987725,Нова версія порту Auditory модуля
,8ANt8sE5,441437,Простий модуль для синхронізації прогресу всіх гравців на сервері
,mi57UBwo,920866,Теги з іменами можна створювати
,jckrUoUe,682568,Куди поділася стіна?
,luvBs7J4,1034045,Додано торгові кораблі античних жителів до всіх океанських біомів
,eBzFuVTM,834607,"Додано новий пристрій проекційної рамки, який може відображати онлайн-зображення/відео"
,Boon8xwi,368825,Легка та сумісна базова оптимізація запасів
,fUa6OtBG,1007872,Створення пригод починається: 62 нові унікальні споруди/трофеї/рибалка для отримання предметів Create та іншого багатого вмісту!
,k9CzFr8q,811194,Реалізована сумісність зброї між Aquamirae і Better Combat
,w57LPWu0,980981,"Пригодницький мод, натхненний Dark Souls, зосереджений на зростанні/бою/дослідженні"
,OWeHDeX6,479996,Покращена бойова система MC з новою механікою та зброєю
,V4iy0Bhx,345184,🥛Молоко тепер може поповнити ситість і насичення
,nCJ3OD1g,424349,"Керуйте варіантами торгівлі селянами, кидаючи предмети"
,nneTz3v4,308646,Розширення XU2: видалення незбалансованого вмісту в оригінальному модулі
,uErhp5S0,295765,Додайте браузер таємничих елементів епохи до JEI
,r96Vw4vO,899986,Перекати-поле додано до світу Legend of the Mountains
,GImYM31j,483758,"Додані нові бургери та інші цікаві модулі, які розширюють оригінальну систему харчування"
,cjSHexOj,1050872,Перенесіть формулу Polydex на EMI для зручності використання
,n9JEiXFi,944185,Сон у темряві може викликати кошмари
,Xve2AFV9,952386,Додано підказки зі сплаву контейнера
,fQL9oTmq,453889,Додана система рівня/модифікації інструментів
,KYSUUp57,880052,🔎 Запам’ятовуйте пошукові терміни творчого асортименту на вкладках
,1xOBKCjv,897929,Розширення Hexcasting: може перетворювати сутності/блоки/предмети/ефекти зілля в медіа для кастингу
,70AHjgqV,1016377,"Seed Delight — це модуль розширення для Farmer's Lay, який переважно додає нову їжу."
,2fltysAl,682564,Оживіть будівлі за допомогою статуй ваших улюблених гравців Minecraft!
,b6Drmxwj,1011631,"Відновлює позицію інвентарю творчого режиму, до якої ви востаннє прокручували."
,BePe4FZl,839893,"Більш рідкі варіанти поведінки, як губки, що вбирають воду"
,9rlXSyLg,958291,"Практичні ящики та рюкзаки, які економлять місце для зберігання та відрізняються красою."
,1d7Megbi,981212,"Звуковий ефект металевої труби відтворюється, коли гра виходить з ладу."
,u9bP79Zj,1072613,Додано стародавній храм із таблицею чарів і прихованою здобиччю
,MT2Xm0ih,265715,"Убивство тварини дає лише шматочки м’яса та шкіри, а решта просто зникає — яка трата!"
,z24qKJXQ,1107838,"Покращуйте свій археологічний досвід за допомогою нових предметів, блоків і реліквій! !"
,7OjiOtyR,1114329,Дозволяє перевизначати відображуваний вміст мислення за допомогою подій KubeJS
,9wv7LuMc,1021685,Покращуйте ігровий досвід за допомогою анімованих компонентів інтерфейсу користувача
,qbzGjA1u,984325,Додано покращення кольчуги в кінцівці.
,4c3agxN9,1094930,Додайте прозору рідину та блоки без туману
,H3JIzTFR,630406,Додає новий мод декоративної броні у світ Minecraft!
,h3r1moh7,331956,Створіть комбінації клавіш для команд!
,2H9XSQjq,871323,Патч сумісності для динамічних дерев і модулів екології
,etNS9OnA,643246,Змушує книгу рецептів «дублювати» вкладку творчого режиму
,TkWgV1AW,1005680,Надає рівень сумісності Trinkets для модів за допомогою Trinkets API
,6e2SlzR4,923277,"Створення розширення модуля, додавання різноманітних продуктів (переважно горіхів)"
,aKCamzi7,1067782,"FrostClient Classic Edition - PVP-клієнт Minecraft з відкритим кодом, розроблений на базі CloudClient, підтримує версію 1.8.9."
,LJAafm1W,946003,"Більше 100 карток, які можна збирати та обмінювати! Версія Forge."
,GMA8jFBD,429222,"Виділіть монстрів, які заважають вам спати"
,i2kUe4lq,880630,Дерева після зрізання заваляться
,AL5TqUKj,835826,"Мінімалістичний мод, який додає кавові культури та їх унікальне використання!"
