name,modrinth,curseforge,description
,OrWwrISO,366938,Видаліть зачаровані світлові ефекти з усіх предметів
,DWUyH6Mk,1096470,"Пакет ресурсів роздільної здатності 16x, що додає сумісність для Ashen 16x і Appleskin"
,BULmW8dH,697994,"Пакет ресурсів Drown Tool Tweaks спрямований на те, щоб надати більш єдиний вигляд інструментам «ваніль» і мод і додати різноманітності."
,Rspf9Ia2,492872,Надає посібник із приготування пива в грі в інтерфейсі пивоварної стійки
,Y7dBqGlW,663524,"Стилізований пакет текстур LabPBR, створений з нуля"
,MnivJnH2,1096459,"16-кратний невеликий пакет текстур, що додає базову сумісність для Ashen 16x і розширеного нетериту"
,4YkvO5Rp,682643,"Додає свіжий, але знайомий стиль 16x16 пікселів у Minecraft"
,B8XiXauo,897045,Пакет даних сумісності для модів CTOV і Iron's Spells 'n Spellbooks
,a79auWZr,353554,
,wH6e4Ark,878091,"Пакет ресурсів зі звуковими ефектами битви дракона Ендера, присвячений пакету інтеграції Ender Journey"
,jbhXFk8s,513233,"Високопродуктивний пакет текстур Minecraft, побудований на реалістичній темі з апетитними текстурами"
,LQaHxbyh,994247,"Комплексно реконструюйте інтерфейс, кнопки, слоти, індикатори та інші елементи вишуканого рюкзака!"
,uBgJtPlZ,903050,У VillagersPlus додано опцію торгівлі на набережній
,ADTDsWVN,842285,Замініть початкову монотонність веселим і унікальним повідомленням про смерть!
,rOWBH37D,909772,
,oOmzVcny,379555,Футуристичні ванільні текстури для Minecraft 1.12.2
,2CHnCFZX,298082,Жирна версія шрифту Android Material перенесена на Minecraft
,eJJZdOOj,489807,Це бекпорт роботи Паулева Лума
,6w0Ygc8D,592214,"Варіанти будівельних блоків і рослин Minecraft x32 + 3D-модель (сумісна з x16, додатковий стиль Faithful)"
,5bNHpilN,822053,"Надає різноманітні варіанти світлових ефектів зачарування кольорів, сумісних з оригінальним Minecraft"
,GQGN9FhO,1028439,Спеціальна модель істоти для Ashen 16x
,xdLxq20I,951359,Готичний середньовічний шрифт на основі Dark Souls
,AO9YGaRF,297434,"Широкий шрифт із засічками, який використовується в деяких дистрибутивах Linux"
,Jqgb3e3H,1006123,Виправлено проблеми з текстурою в Autoslabs та інших модулях
,Uigm3P2d,592232,Елементи шаблону прапора були оновлені та сумісні з кількома модами
,GRUV6SMM,949239,Фан-пакет розширення для мода xali potion
,Uw76oOCJ,434605,"Створіть пакет GUI для динамічної панелі досвіду RGB, панелі швидкого доступу та інтерфейсу рюкзака! Потрібен OptiFine або Animatica (тканина)"
,ti9KkMHm,551206,"Додайте квіти та гальку в оригінальному стилі до трав’яних блоків, підзолу, міцелію тощо."
,EYdutVcx,711031,"Скориговані текстури карти, щоб надати їй більш портативний вигляд"
,hIdXd06Y,695262,Різкі та чіткі шрифти за замовчуванням оновлені в повній роздільній здатності
,prik3cIi,883457,Пакет даних сумісності для модів CTOV і Paladin Priest
,vBH38M7b,637018,"Parallax PBR — це пакет реалістичних матеріалів, який покращує деталізовані текстури та захоплюючі візуальні ефекти, додаючи реалізму у світ блоків."
,kNewBYCK,517254,
,ivUZsvzp,782814,Частинки полум’я та вогню душі замінено анімованими версіями менших пакетів ресурсів
,BB5Kj4qg,903888,"Пакет текстур CEM (кристалічна версія), який робить тризуб більш крутим"
,8fUbD0Qy,416323,"Пакет текстур Luna HD (1.21.3/1.20.6) натхненний красою місячного світла та надає вишукані текстури для 3D-моделей, намальованих вручну художниками спільноти."
,Mddj0vpG,1028456,Вилучено ефект пишного листя Ashen 16x
,S6XROiqp,676748,"Пакет допоміжних матеріалів для відображення Redstone (покращує візуалізацію інформації Redstone, зберігаючи оригінальний стиль)"
,h1XaRPDH,992235,"Використовуйте оригінальний основний шейдер, щоб досягти ефекту нахилу дощової краплі, модів не потрібно!"
,8olVtpyI,698096,Темна тема реконструйована версія інтерфейсу Minecraft
,td2vmZqO,250080,"Ексклюзивний пакет ресурсів, оптимізований для модуля Conquest Reforged"
,LSTBJenG,998152,Свіже анімаційне доповнення для Villagers Refresh
,shhv3Jy5,1104239,16x Малий пакет сумісності (Ashen 16x з анімацією їжі)
,R6NEzAwj,385587,"Змініть візуальний досвід Minecraft за допомогою чудової якості зображення, деталізації та продуктивності"
,HuL3Q7xv,1080571,"Модернізовані ретекстури для таких предметів, як таблички з рунами моду Ars Nouveau"
,9pR04wDX,1019617,Дійсно плавна анімація гравців
,p6DhaYT0,979103,Оновіть свій досвід Minecraft за допомогою нових текстур!
,EpQFjzrQ,678384,Високоефективний пакет затінення у стилі фентезі з барвистим освітленням і приголомшливими візуальними ефектами
,X4yzdg2X,1061743,Наповніть свій пристрій смаком Greg
,UP2ZKKkg,1038055,Застосуйте текстури темного режиму Energy 2
,LMIZZNxZ,534748,"Пакет розмальовок, який імітує роботу, як скасований Super Graphics Pack"
,HJR6V0I2,811791,Додайте нові варіанти гуманоїдам із понад 85 власними головами або невикористаними моделями! Пакет ресурсів не потрібен!
,WX4iF5Cj,467280,Унікальний легкий набір розмальовок
,zYasBjYU,905289,Змініть смужки здоров’я та значки стану на душі монстрів у стилі Undertale
,EPsIYDj1,322360,"Пакет затінення, який забезпечує сучасне візуальне оновлення, зберігаючи стиль оригіналу."
,hwexxTUf,898373,Збільште різноманітність середовища печери за допомогою нових звукових ефектів
,u4nhiAdP,961754,"Пакет розширення, який представляє стиль Fresh Animations у світі моддингу"
,UQCJikYy,500044,Анімація відпочинку бджіл!
,Wgc7LNqS,233263,Тривала розробка оновленого набору звуків дощу та текстур крапель дощу
,kYxnqmnH,971821,Додано супер еволюцію для Cobblemon!
,IJRcfnAh,901630,Пакет розширення Cobblemon Unknown Totem (включає всі літери)
,uYE6VsYf,1014149,"Зробіть своїх гравців такими ж динамічними та красивими, як у рекламному відео (анімація натхненна Fresh Animations)"
,UaS8ROxa,602290,Надзвичайно легкий ефект відбиття світла та тіні
,jKa9Ievs,861245,3D текстури блоків і предметів для рейок Minecraft
,10ZKs5Zh,848261,Soartex Grove — це пакет для заміни 64-кратних текстур HD
,ohjic8VB,862925,"PokePlaques, тематичне розширення Pokémon для Cobblemon"
,NbmssBLT,825072,Зробіть свіжі анімації сумісними з Whimscape!
,pUZXW8CZ,870866,"Класичні істоти, повторно представлені!"
,1Ja8Sg6j,629172,Зробіть все безрамне скло!
,IE80M8ZB,1040392,"Скульптурна версія Minecraft, натхненна глиною! Роздільна здатність 128x"
,u69nu00u,827093,"Цей пакет текстур перетворює жителів села на різноманітні образи гравців, підтримує свіжу анімацію та містить інструкції щодо використання в галереї."
,1jZGHJ05,1052640,"Зменшіть висоту полум'я, щоб покращити видимість!"
,ZSAWWDEn,1091267,Перетворіть інтерфейс користувача Faithful 64x у темний режим!
,sN83aAhx,1052822,"Зберігайте оригінальний стиль 3D-моделі бочки, додаючи деталі"
,PGGrfcvL,618339,Додайте 3D-ефекти до ліхтарів і ланцюжків
,RfuHyyIz,876698,"Пакет текстур, який робить смужку здоров’я Боса більш характерною"
,ti9eZ3CP,627908,"Удосконалюйте модель драбини, щоб зробити її тривимірною!"
,1eQI3hb5,403272,Видалити ефект віньєтування в чотирьох кутах екрана (включно з червоним кольором рамки світу)
,LukwUauE,1064711,"Пакет текстур Better 3D Beds значно покращує візуальні ефекти ліжок у грі, досягаючи більш реалістичного та делікатного представлення за допомогою нових 3D-моделей."
,upxmhLsL,884697,"Пакет текстур Remake Zombie, додаючи кілька нових варіантів!"
,zUfkXkv1,892146,Оснастіть селян парасольками!
,3sV1gvyJ,1087342,"Комплексна інновація графічного інтерфейсу графічного інтерфейсу Minecraft, що додає різноманіття чарівності в одноманітну сіру коробку"
,2OXong6G,886791,"Пакет текстур «Сяючі надкрила»: 10 кольорів і 10 візерунків, просто перейменуйте, щоб отримати ефект світіння (підтримує 1.16+)"
,UdM7EYgj,915945,світиться руда
,eIP3d9ve,1127159,Перетворіть зовнішній вигляд свого кота на образ милої дівчини-кішки
,DElGZnv9,990553,До набору текстур Stay True додано самосвітящуся руду текстуру
,W9BuhONg,687721,кругле сонце
,d2srP5t3,921255,"Набір текстур кріпера було перероблено, додано кілька нових варіантів!"
,8cIUYFmo,746479,Зупиніть тремтіння холки
,Go0Wa8T9,1064227,Напівпрозорий інтерфейс користувача для створення більш сучасного та простого стилю Minecraft
,22ryUPeh,861287,"Оптимізовано роботу Коблмона на снігу, він більше не застряє в дрібному снігу та не отримує травм"
,gfiYlQU0,860898,Текстури та звукові ефекти графічного інтерфейсу в стилі Cobblemon
,OaWx51mi,1068292,"Замініть звичайний значок значення голоду до м’яса на золоту моркву (точно відновіть текстуру золотої моркви в грі, сумісна з AppleSkin)"
,7Rq0ipFz,573998,Видаліть надокучливий логотип із пакету текстур Icons
,9E0mswEP,679026,Оновлено матеріал модуля Biomes o' Plenty!
Animation World (розширений),,813608,"Цей пакет текстур є пакетом розширення, і його потрібно завантажити поверх FreshAnimations для нормального використання."
Дисплей XeKr redstone,4ueVo9s5,310448,"Відображення рівня енергії дроту Redstone/Відображення статусу активації блоку Redstone/Індикація напрямку блоку напрямку/Відображення значення досвіду м’яча досвіду/Листя, підключене до дисплея журналу/Покращення відображення статусу культури"
Квадратний візерунок XeKr,rq4lDGdf,338808,"Додано більше квадратних текстур і відображення стану блоку, OptiFine не потрібен!"
світ анімації,50dA9Sha,453763,Зробіть свою гру схожою на рекламну відео-анімацію! Вимагає функцій модифікованої моделі сутності
