name,modrinth,curseforge,description
,BkTdFBUU,813185,Ensemble d'éclairage et d'ombres à faible consommation d'énergie de rêve avec plusieurs préréglages de couleurs
,Q8Pek4aC,827450,
,6vhHOIKw,861241,Ajoutez des noms d'enchantement iconisés et des effets de lumière d'enchantement colorés aux livres/objets enchantés.
,tGPo774G,779808,Polices nettes et claires
,OrWwrISO,366938,Supprimez les effets de lumière enchantés de tous les objets
,DWUyH6Mk,1096470,"Pack de ressources de résolution 16x, ajoutant la compatibilité pour Ashen 16x et Appleskin"
,BULmW8dH,697994,Le pack de ressources Tool Tweaks de Drown vise à apporter une apparence plus unifiée aux outils Vanilla et Mod et à ajouter de la variété.
,Rspf9Ia2,492872,Fournit un guide de brassage dans le jeu dans l'interface du stand de brassage
,Y7dBqGlW,663524,Un pack de textures LabPBR stylisé construit à partir de zéro
,MnivJnH2,1096459,"Petit pack de textures 16x, ajoutant une compatibilité de base pour Ashen 16x et la Netherite avancée"
,4YkvO5Rp,682643,Apporte un look de style 16x16 pixels frais mais familier à Minecraft
,B8XiXauo,897045,Pack de données de compatibilité pour les mods CTOV et Iron's Spells 'n Spellbooks
,a79auWZr,353554,
,wH6e4Ark,878091,Pack de ressources d'effets sonores de combat Ender Dragon dédié au pack d'intégration Ender Journey
,jbhXFk8s,513233,"Un pack de textures Minecraft hautes performances construit avec un thème réaliste, avec des textures alléchantes"
,LQaHxbyh,994247,"Reconstruisez entièrement l'interface, les boutons, les emplacements, les indicateurs et d'autres éléments du sac à dos exquis !"
,uBgJtPlZ,903050,Ajout de l'option de trading Promenade à VillagersPlus
,ADTDsWVN,842285,Remplacez la monotonie originale par un message de mort amusant et unique !
,rOWBH37D,909772,
,oOmzVcny,379555,Textures vanille futuristes pour Minecraft 1.12.2
,2CHnCFZX,298082,La version audacieuse de la police Android Material est portée sur Minecraft
,eJJZdOOj,489807,"Ceci est un rétroportage du travail de Paulev, Lum"
,6w0Ygc8D,592214,"Bloc de construction Minecraft x32 et variantes de plantes + modèle 3D (compatible avec x16, style Faithful en option)"
,5bNHpilN,822053,"Fournit une variété d'options d'effets de lumière d'enchantement de couleur, compatibles avec Minecraft original"
,GQGN9FhO,1028439,Modèle de créature personnalisé pour Ashen 16x
,xdLxq20I,951359,Police médiévale gothique basée sur Dark Souls
,AO9YGaRF,297434,Police à empattement large utilisée par certaines distributions Linux
,Jqgb3e3H,1006123,Correction de problèmes de texture avec Autoslabs et d'autres modules
,Uigm3P2d,592232,Les éléments de motif de drapeau ont été retexturés et sont compatibles avec plusieurs mods
,GRUV6SMM,949239,Pack d'extension de ventilateur pour le mod potion xali
,Uw76oOCJ,434605,"Créez un package GUI pour la barre d'expérience RVB dynamique, la barre de raccourcis et l'interface du sac à dos ! Nécessite OptiFine ou Animatica (Tissu)"
,ti9KkMHm,551206,"Ajoutez une décoration originale de fleurs et de galets aux blocs d'herbe, au podzol, au mycélium, etc."
,EYdutVcx,711031,Textures de carte ajustées pour lui donner un aspect plus portable
,hIdXd06Y,695262,Polices par défaut nettes et nettes remasterisées en pleine résolution
,prik3cIi,883457,Pack de données de compatibilité pour les mods CTOV et Paladin Priest
,vBH38M7b,637018,"Parallax PBR est un pack de matériaux réalistes qui améliore les textures détaillées et les visuels immersifs, injectant du réalisme dans le monde des blocs."
,kNewBYCK,517254,
,ivUZsvzp,782814,Remplacement des particules de flammes et de feu d'âme par des versions animées de packs de ressources plus petits
,BB5Kj4qg,903888,Pack de textures CEM (version cristal) qui rend le trident plus cool
,8fUbD0Qy,416323,Le pack de textures Luna HD (1.21.3/1.20.6) s'inspire de la beauté du clair de lune et fournit des textures exquises pour les modèles 3D peints à la main par des artistes de la communauté.
,Mddj0vpG,1028456,Suppression de l'effet de feuillage luxuriant d'Ashen 16x.
,S6XROiqp,676748,Pack de matériel d'affichage auxiliaire Redstone (améliore la visualisation des informations Redstone tout en conservant le style original)
,h1XaRPDH,992235,"Utilisez le core shader d'origine pour obtenir l'effet d'inclinaison des gouttes de pluie, aucun mod requis !"
,8olVtpyI,698096,Version reconstruite du thème sombre de l'interface Minecraft
,td2vmZqO,250080,Pack de ressources exclusif optimisé pour le module Conquest Reforged
,LSTBJenG,998152,Nouvelle extension animée pour Villagers Refresh
,shhv3Jy5,1104239,16x Petit pack de compatibilité (Ashen 16x avec animation alimentaire)
,R6NEzAwj,385587,"Remodelez l'expérience visuelle de Minecraft avec une qualité d'image, des détails et des performances supérieurs."
,HuL3Q7xv,1080571,Retextures modernisées pour des objets tels que les tablettes runiques du mod Ars Nouveau
,9pR04wDX,1019617,Animations de joueurs vraiment fluides
,p6DhaYT0,979103,Rafraîchissez votre expérience Minecraft avec de nouvelles textures !
,EpQFjzrQ,678384,Pack d'ombrages de style fantastique hautes performances avec un éclairage coloré et des effets visuels époustouflants
,X4yzdg2X,1061743,Rendez votre appareil plein de saveur Greg
,UP2ZKKkg,1038055,Appliquer les textures du mode sombre d'Energy 2
,LMIZZNxZ,534748,Un pack de coloriage qui imite le Super Graphics Pack annulé
,HJR6V0I2,811791,Ajoutez de nouvelles variantes aux humanoïdes avec plus de 85 têtes personnalisées ou des modèles vanille inutilisés ! Aucun pack de ressources requis !
,WX4iF5Cj,467280,Pack de coloriage léger unique
,zYasBjYU,905289,Remplacez les barres de santé et les icônes de statut par des âmes de monstres de style Undertale
,EPsIYDj1,322360,Un pack d'ombrages qui offre une mise à niveau visuelle moderne tout en conservant le style de l'original.
,hwexxTUf,898373,Améliorez la diversité des environnements des grottes avec de nouveaux effets sonores
,u4nhiAdP,961754,Un pack d'extension qui introduit le style Fresh Animations dans le monde du modding
,UQCJikYy,500044,Animation repos d'abeille !
,Wgc7LNqS,233263,Développement à long terme du pack remasterisé de sons de pluie et de textures de gouttes de pluie
,kYxnqmnH,971821,Ajout d'une super évolution pour Cobblemon !
,IJRcfnAh,901630,Cobblemon Unknown Totem Expansion Pack (comprend toutes les lettres)
,uYE6VsYf,1014149,Rendez vos joueurs aussi dynamiques et beaux que dans la vidéo promotionnelle (animations inspirées de Fresh Animations)
,UaS8ROxa,602290,Effet de réflexion de la lumière et des ombres extrêmement léger
,jKa9Ievs,861245,Textures de blocs et d'objets 3D pour les rails Minecraft
,10ZKs5Zh,848261,Soartex Grove est un pack de remplacement de texture 64x HD
,ohjic8VB,862925,"PokePlaques, une extension sur le thème Pokémon pour Cobblemon"
,NbmssBLT,825072,Créez de nouvelles animations compatibles avec Whimscape !
,pUZXW8CZ,870866,"Créatures classiques, re-présentées !"
,1Ja8Sg6j,629172,Fabriquez du verre sans cadre !
,IE80M8ZB,1040392,Version sculpturale inspirée de l'argile de Minecraft ! Résolution 128x
,u69nu00u,827093,"Ce pack de textures transforme les villageois en diverses images de joueurs humains, prend en charge Fresh Animations et contient des instructions d'utilisation dans la galerie."
,1jZGHJ05,1052640,Abaissez la hauteur de la flamme pour améliorer la visibilité !
,ZSAWWDEn,1091267,Convertissez l'interface utilisateur Faithful 64x en mode sombre !
,sN83aAhx,1052822,Conserver le modèle de baril 3D de style original tout en ajoutant des détails
,PGGrfcvL,618339,Ajoutez des effets 3D aux lanternes et aux chaînes
,RfuHyyIz,876698,Un pack de textures qui rend la barre de santé du Boss plus distinctive
,ti9eZ3CP,627908,Améliorez le modèle d'échelle pour le rendre en trois dimensions !
,1eQI3hb5,403272,Supprimez l'effet de vignettage dans les quatre coins de l'écran (y compris la coloration rouge de la bordure mondiale)
,LukwUauE,1064711,"Le pack de textures Better 3D Beds améliore considérablement les effets visuels des lits dans le jeu, obtenant une présentation plus réaliste et délicate grâce à de nouveaux modèles 3D."
,upxmhLsL,884697,"Pack de textures Zombie remake, ajoutant plusieurs nouvelles variantes !"
,zUfkXkv1,892146,Équipez les villageois de parapluies !
,3sV1gvyJ,1087342,"Innovation complète de l'interface graphique Minecraft GUI, injectant un charme diversifié dans la boîte grise monotone"
,2OXong6G,886791,"Pack de textures d'élytres lumineux : 10 couleurs et 10 motifs, il suffit de les renommer pour obtenir l'effet lumineux (supporte 1.16+)"
,UdM7EYgj,915945,minerai rougeoyant
,eIP3d9ve,1127159,Transformez l'apparence de votre chat en une jolie image de fille-chat
,DElGZnv9,990553,Ajout d'une texture auto-éclairante de minerai au pack de textures Stay True
,W9BuhONg,687721,soleil rond
,d2srP5t3,921255,"Le pack de textures creeper a été refait, ajoutant plusieurs nouvelles variantes !"
,8cIUYFmo,746479,Empêche le flétrissement de trembler
,Go0Wa8T9,1064227,Interface utilisateur translucide pour créer un style Minecraft plus moderne et simple
,22ryUPeh,861287,"Performances optimisées de Cobblemon dans la neige, ne restant plus coincé dans la neige fine ou ne se blessant plus"
,gfiYlQU0,860898,Textures et effets sonores de l'interface graphique de style Cobblemon
,OaWx51mi,1068292,"Remplacez l'icône ordinaire de valeur de faim de viande par une carotte dorée (restaurez fidèlement la texture de la carotte dorée dans le jeu, compatible avec AppleSkin)"
,7Rq0ipFz,573998,Supprimez le logo ennuyeux du pack de textures Icônes
,9E0mswEP,679026,Matériel du module Biomes o' Plenty rénové !
,QTBR20BE,503047,
,85Qf7nOT,974032,
,J4cajZTT,850907,
,wGj3AMfS,979783,
,r0TLtRDs,1002854,
,1ocOEl1h,1102018,
,wJgNb2w8,871203,
,L85p0yMA,905855,
,Uupo7yGf,854122,
,dEAKT8y9,345953,
,78PcooxF,1089178,
,zeox1uzK,1253055,
,g4bSYbrU,1241234,
,oUuaUFjT,1051529,
,A57yBY4O,914315,
,vz2hVVZC,856606,
,UoLAbzII,1238490,
,k3qLOytc,616555,
,xbzFxAxu,1000702,
,CZrLuVQo,1052630,
,N5b9zcOL,434088,
,mEoXNmGB,966998,
,MyKpZ3St,942914,
,zecHkxw5,947014,
,LSwvoIOi,1031329,
,jgqB0JT9,1004371,
,9wrMXul2,970498,
,qznifDTe,380413,
,QTqrHaYC,865903,
,nvZcjWQN,1089090,
,dOV2wnYX,891816,
,iQRsGaVM,635356,
,Gf5qKi6y,1153733,
,ah15eUSk,821727,
,uUTTKXJ8,1008488,
,g6UiPfKR,905076,
,eYOrj1fk,664393,
,l9VrawNM,694653,
,v56DDppn,1092434,
,IZyRn6LS,897371,
,dkLpFBWR,1057128,
,D9KAZQwX,1082383,
,lY5JwdOp,1348936,
,K2Q9LnPH,939603,
,EwJHG2NA,618200,
,F0xSze0F,872063,
,iDUHM8rt,1031790,
,NmEGeLB5,1093200,
,Sb5mtr2w,1245351,
,crMGMRni,1030930,
,KTpX4dHT,966992,
,Zxce2VFq,1014673,
,pqCaRjYt,1008500,
,2XNqF3Y2,1019297,
,8d8M3Qoz,461745,
,doORjuN5,455882,
,Aik1ReoK,1021263,
,dJ0i9p1N,783566,
,fbTZG6SB,1056380,
,ja3KYkgc,1131006,
,M7KG4X7U,506496,
,j4jO6gCp,872745,
,2DvwHvEq,714073,
,xdyTyVL5,1254408,
,zMki5qeL,963042,
,ztqVVkhx,813439,
,A32gwfe8,1264102,
,H5zt4oZA,946429,
,oC4pZTdw,803076,
,ctcDyQTJ,988824,
,gUPVFYEV,966855,
,RVuHApuv,1379694,
,ZddTMHhl,1241218,
,UrO57mt2,739747,
,VuMFO1Oz,1085053,
,GFYCh249,1085471,
,lewweaHO,1076084,
,J0bGM0Lw,965614,
,c7TYY6zY,1092506,
,66pREOkb,966846,
,CKt3TjWO,898415,
,e2vOvRqb,391818,
,9MIstW3S,377388,
,fnWiZtPh,964706,
,gpB2hGsz,846301,
,wmps0BbU,1102010,
,PvorqFZK,433396,
,KLw2nTFF,974895,
,vUbGnkNv,1000607,
,Q1DELmr6,916842,
,kNBBebkY,1080098,
,UTpAK1X9,885626,
,DaTwFRHK,389212,
,aXfyrEe6,1137133,
,WcfyE2qJ,535560,
,q07DQAXj,1081907,
,29CObK6J,870121,
,7GSwMeoa,965613,
,71ctNY6u,373804,
,8earkiWo,1111895,
,wJkMxmyK,563837,
,cTm36Ih9,695817,
,Pb23xuCB,1063734,
,gFIgesW5,627317,
,rm3plbH7,566827,
,iC3aDZwb,957963,
,HjSPiUds,428227,
,dJd2FHNx,618736,
,kXiPMJsD,846603,
,rk1nx6Gr,1097843,
,fa06JGLx,678799,
,py1bJwXp,1085230,
,UuvUPWUV,1239428,
,DTmKqdgc,367438,
,NLiFCR9U,640876,
,F2D7CupJ,947373,
,qNrmtXAJ,976493,
,Hg9I7jyY,229788,
,wRGAqH6L,1114805,Un pack qui remodèle certains modèles d'objets Let's Do pour les rapprocher de leurs sprites.
,ri5ZLOYS,908432,"Pack de ressources PvP qui remplace les armes Minecraft comme les épées, l'arc, l'arbalète, etc. par des armes de CS:GO"
,ZmyjTSjb,345860,Libérez de l'espace à l'écran avec des objets deux fois plus petits
,orgtdk9U,862295,Apporte un design frais tout en conservant la simplicité de l'interface par défaut
,YbwPPde4,1152769,"Ajoutez une touche spéciale au ciel de Minecraft avec Sun and Moon Circular, qui transforme le soleil et les phases de lune en formes arrondies et plus douces pour un horizon unique et élégant."
,WfUVCgib,1061801,Compatibilité STONEBORN avec le mod Mod Menu
,IR9SLmt3,864851,Rend le totem plus petit.
,vSkjVF7G,966850,Traduction espagnole non officielle du mod Aether Redux. Inclut tous les argots et variantes.
,ybSB27ca,983151,Met à jour les squelettes pour un aspect plus réaliste avec des animations plus vivantes
,9NXbHzs3,983201,Interface sombre avec textures uniques pour les blocs fonctionnels. Version différente de Unique Dark
,XZhhYcY0,1090911,Ajoute de la physique aux squelettes — maintenant avec Fresh Animations !
,sLNjRsFF,1027082,Rend la Soul Stone fabricable avec de la Soul Soil et du Soul Sand.
,5ekfW0sy,1296530,Verre connecté sans OptiFine.
,tRnWk5eY,1089184,Un add-on Fresh Animations pour Better Cats !
,6k66yAqN,422744,Modèles de créatures retravaillés
,RgVos2bo,1159131,Pack de textures Fullbright SP (Sodium avec PolyTone)
,3tXcbjvK,861104,Pack permettant de transformer les épées Minecraft ennuyeuses en majestueuses armes de fantasy !
,YoZjigqW,846276,Interface en mode sombre pour le mod Pixelmon.
,lBQSreft,557454,"Diverses refontes et ajouts de textures animées, avec prise en charge PBR !"
,AFl4lkap,1102852,Réinvente les textures de Tom Simple Storage pour un style plus vanilla !
,uSUkeiw6,1050626,Donne à tous les modèles de torches un nouveau look frais et élégant
,unF1UIT0,1058061,Rend les armures vanilla en 3D avec ETF + EMF
,eJB0aDIf,1128934,Donne un nouveau look à toutes les interfaces modées ennuyeuses
,abPebRRB,1098749,Un pack de ressources qui transforme les modèles de toutes les armes uniques du mod Simply Swords en versions épiques et 3D !
,Wfi30LiS,963059,Supprime le Runic Grimoire à la première connexion dans Simply Swords
,BBx79tDa,849788,"Rend l'armure moins intrusive, avec trims, 1.20, façon Limited Life"
,8vfIIrYM,1040251,Compatibilité non officielle de Custom Mandala's GUI - Dark Mode avec des mods
,bYcjtBki,1068335,Remplace les œufs d'apparition par des créatures dans des caisses
,mBOrTfBq,1108988,"Une combinaison de dix-sept add-ons Cobblemon différents, ajoutant près de 160 Cobblemon."
,TM6bvxX6,1027227,
,UlSCqtop,1104926,Traduction espagnole non officielle du mod Accessories. Inclut tous les argots et variantes.
,4XVKh1GK,284370,Ajoute des modèles d'armes 3D à Minecraft ! (Custom Item Textures)
,N7Eq8Y7N,996858,Villageois et Illageois avec un style rafraîchi !
,7VDyaMyP,646979,Une petite réinterprétation du mod Create
,8TU6o1es,897427,Retrouvez les sons classiques de Minecraft dans la dernière version avec Kartixx's Alpha Sound Pack.
,B4uFCmul,1029868,Remplace le totem par une croix en bois
,VsX5R47V,1117593,Un petit pack 16x ajoutant la compatibilité entre Ashen 16x et Prominence Original Soundtrack
,iKIcN9kc,916492,Un pack qui rend AL's Zombies Revamped compatible avec Fresh Animations de Fresh_LX !
,ecvZ19Jw,906620,Un pack de ressources pour le modpack « Conquest of Hunterra »
,EM3an8Tk,639090,Creepers façon chats
,BOgQ3bcY,1004413,Une nouvelle façon d'imaginer les textures de Create New Age
,uJC1fwNH,892893,Armures avec un style rafraîchi !
,etbi6jFn,386377,De petits outils dans vos mains !
,yhG3oUCc,896714,Remplace le Totem of Undying par une montre.
,FA4ebMMU,1079595,"Ce pack remplace les lettres minuscules par une version plus petite des majuscules, comme sur certains serveurs. 🫐"
,bt01VSR0,1056358,Rend les outils plus petits dans vos mains.
Écran Redstone XeKr,4ueVo9s5,310448,Affichage du niveau d'énergie du fil Redstone/affichage de l'état d'activation du bloc Redstone/indication de la direction du bloc de direction/affichage de la valeur d'expérience de la balle d'expérience/feuilles connectées à l'affichage du journal/amélioration de l'affichage de l'état des cultures
monde de l'animation,50dA9Sha,453763,Faites ressembler votre jeu à une animation vidéo promotionnelle ! Nécessite les fonctionnalités du modèle d'entité Mod
Monde de l'animation (étendu),,813608,Ce pack de textures est un pack d'extension et doit être chargé sur FreshAnimations pour une utilisation normale.
Motif carré XeKr,rq4lDGdf,338808,"Ajout de plus de textures carrées et d'affichage de l'état des blocs, pas besoin d'OptiFine !"
