name,modrinth,curseforge,description
,oYrEfh82,849740,Bringen Sie Mineralien zum Leuchten und machen Sie sie im Dunkeln besser sichtbar (Leucht-/Sichtbarkeits-/Selbstbeleuchtungs-/Stricheffekte)
,8tVJRgvq,351202,Überarbeitung des Originalerlebnisses im Winter-Stil!
,GOMwBq8d,926608,"Passen Sie die Sättigung des Physikmod-Regens an, um das Blau weicher und näher an der echten Regenszene zu machen"
,ZM5PH9W6,412189,Wunderschöne GUI und HUD – Dunkelmodus/1.8-Stil/1.19+-Anpassung/Respackopts-Konfiguration
,yopVn4E8,580181,Verbesserte Version der Originalschrift (32-fache Auflösung)
,tEzYpIwc,807817,Hinzufügen der Create-Style-Ästhetik zu Eureka-Mods
,gfr4403r,408801,"Ressourcenpaket, das Gegenstandsrahmen unsichtbar macht"
,5QsxmK1S,813415,Die Farbe des Gewässers ändert sich mit dem Biom und verbessert so die Einheit der Landschaft
,VDTtLGSV,969926,Verleihen Sie verzauberten Büchern ein differenziertes Aussehen!
,890hHez9,834277,Umfangreiches Modul und CTOV-kompatibles Datenpaket
,asD9taD4,1006193,Inoffizielle Fehlerbehebungen und Kompatibilitätspatches für Excalibur
,bsBedndu,857188,"1,20 Leuchteffekt des Panzermusters (leuchtend/sichtbar/selbstleuchtend/Strich/1,20)"
,6lrP7ALa,592525,Das LabPBR-Standardressourcenpaket entfernt das ursprüngliche Texturrauschen
,vZ8CfI8h,925115,Erweitertes Formulardatenpaket für Eevee mit fehlenden Attributen hinzugefügt
,5gU0lpwH,928901,"Originalähnliche Textur, unterstützt das „Eating-Animationsmodul“"
,OEr1cDQd,554351,Spawn Buzzier Bees Imker im RS-Dorf
,osPoiuKP,413810,"VFX-Paket, das Werkzeugverzauberungen Mineral-/Edelsteintexturen hinzufügt"
,e67KFc9t,322168,"Barely Default ist extrem optimiert und bleibt dabei dem ursprünglichen Kunststil treu und bietet Ihnen ein kohärentes, reines und konsistentes Erlebnis! Monatelang werden neue Details hinzugefügt, die Sie erkunden können"
,KwbFimmq,344940,Ursprüngliches Halloween-Erlebnis renoviert!
,d0w6GHbr,794499,"Ressourcenpaket, das die Verknüpfungsleiste sowie die herzförmigen Gesundheits- und Rüstungssymbole ändert"
,5Wz8MWHt,811234,"Ein Ressourcenpaket im originellen Stil, das den künstlerischen Ausdruck durch benutzerdefinierte Modelle und Texturen verbessert"
,dS7SM6Rb,537217,"STONEBORN: Rustikale Ausrüstungsüberholung, inspiriert von Fantasy"
,wYGa3J0a,454245,Varianten für braune/rote Pilze hinzugefügt
,UGEVQ6t9,884709,"Ein schöneres Landwirtschaftserlebnis, kompatibel mit mehreren Modulen"
,CUfOpYVR,571281,Fügen Sie RS Village ein Kopfgeldsystem hinzu!
,RvfAlf4Z,548744,"Ressourcenpakete, die das Redstone-Erlebnis verbessern"
,,909676,
,yvtFvpUE,895273,Lassen Sie das Boot im Wasser schaukeln (oder sogar rollen!).
,ab1yZ2md,670120,Biomvarianten für Skelette/Wanderer/Widerskelette hinzugefügt
,CTAstxQN,376961,"Ressourcenpaket, das verzauberten Gegenständen eine visuelle Identität verleiht"
,gksxFwJ1,946842,Schriftart im Retro-RPG-Stil
,bDPrulz9,636912,Unterstützt über 50 Module | VT glatte Schriftart | 1.18-1.21.3
,9SBmGqnV,905517,Fügen Sie dem Spiel einfache 3D-Blöcke hinzu
,70yluNSI,711916,Waystone-Modul und CTOV-kompatibles Plug-in
,CFeoJnHX,682954,Erstellen Sie ein minimalistisches PBR-Ressourcenpaket für das Modul
,SoYbSOGW,666290,Benutzerdefiniertes GUI-Paket „Rental Girlfriend“.
,MhBq4iya,1017176,Neue Modelle und Animationen/deformierte Schlingpflanzen/Gliedmaßenzerlegung und mehr!
,N7pdPOrX,864063,"SMART BOOST: Minimalistisches 16-fach-Texturpaket, inspiriert von MC-Trailern (1.16+)"
,L16BPBvl,904988,Paladin-Heiligtum zu RS Village hinzugefügt!
,GVW3MpmB,353232,Ursprüngliches Weihnachtserlebnis renoviert!
,,286633,
,Gm2RS5fW,943350,Ersetzen Sie Epic Fight-Soundeffekte durch Sekiro-Soundeffekte
,ENCwFpBk,845819,Die Pokémon-Pixel-/Silhouettensymbole des Cobblemon-Mods wurden zu JourneyMap hinzugefügt!
,fyGliXG0,648065,Mehr Dorfbewohner-Mod mit CTOV-kompatiblem Datenpaket
,,904131,
,DxTxvV0E,949260,Unsichtbares Glas vs. klares getöntes Glas (keine störenden Ränder)
,iV0hpqLt,704940,Tischlerbank-Rezept zu BetterEnd hinzugefügt
,irAi0fTI,497571,Animation zum erneuten Öffnen der Box!
,BkTdFBUU,813185,Verträumtes energiesparendes Beleuchtungs- und Schattenpaket mit mehreren Farbvoreinstellungen
,,827450,
,6vhHOIKw,861241,Fügen Sie verzauberten Büchern/Gegenständen symbolisierte Verzauberungsnamen und farbenfrohe Verzauberungslichteffekte hinzu
,tGPo774G,779808,Scharfe und klare Schriftarten
,OrWwrISO,366938,Entferne verzauberte Lichteffekte von allen Gegenständen
,DWUyH6Mk,1096470,"Ressourcenpaket mit 16x-Auflösung, zusätzliche Kompatibilität für Ashen 16x und Appleskin"
,BULmW8dH,697994,"Das Tool Tweaks Resource Pack von Drown zielt darauf ab, Vanilla- und Mod-Tools ein einheitlicheres Aussehen zu verleihen und für mehr Abwechslung zu sorgen."
,Rspf9Ia2,492872,Bietet eine Brauanleitung im Spiel innerhalb der Brauständer-Schnittstelle
,Y7dBqGlW,663524,"Ein stilisiertes LabPBR-Texturpaket, das von Grund auf neu erstellt wurde"
,MnivJnH2,1096459,"16x kleines Texturpaket, das grundlegende Kompatibilität für Ashen 16x und Advanced Netherite bietet"
,4YkvO5Rp,682643,"Verleiht Minecraft einen frischen, aber dennoch vertrauten 16x16-Pixel-Look"
,B8XiXauo,897045,Kompatibilitätsdatenpaket für CTOV- und Iron's Spells 'n Spellbooks-Mods
,,353554,
,wH6e4Ark,878091,"Ressourcenpaket für Ender-Dragon-Kampf-Soundeffekte, speziell für das Ender-Journey-Integrationspaket"
,jbhXFk8s,513233,Ein leistungsstarkes Minecraft-Texturpaket mit einem realistischen Thema und köstlichen Texturen
,LQaHxbyh,994247,"Rekonstruieren Sie umfassend die Benutzeroberfläche, Tasten, Steckplätze, Anzeigen und andere Elemente des exquisiten Rucksacks!"
,uBgJtPlZ,903050,Promenaden-Handelsoption zu VillagersPlus hinzugefügt
,ADTDsWVN,842285,Ersetzen Sie die ursprüngliche Monotonie durch eine lustige und einzigartige Todesnachricht!
,,909772,
,oOmzVcny,379555,Futuristische Vanille-Texturen für Minecraft 1.12.2
,2CHnCFZX,298082,Die fettgedruckte Version der Android Material-Schriftart ist auf Minecraft portiert
,eJJZdOOj,489807,Dies ist ein Backport von Paulevs Werk Lum
,6w0Ygc8D,592214,"Minecraft x32-Baustein- und Pflanzenvarianten + 3D-Modell (kompatibel mit x16, optionaler Faithful-Stil)"
,5bNHpilN,822053,"Bietet eine Vielzahl von Farbverzauberungs-Lichteffektoptionen, kompatibel mit Original-Minecraft"
,GQGN9FhO,1028439,Benutzerdefiniertes Kreaturenmodell für Ashen 16x
,xdLxq20I,951359,Gotische mittelalterliche Schriftart basierend auf Dark Souls
,AO9YGaRF,297434,"Breite Serifenschriftart, die von einigen Linux-Distributionen verwendet wird"
,Jqgb3e3H,1006123,Texturprobleme mit Autoslabs und anderen Modulen behoben
,Uigm3P2d,592232,Flaggenmusterelemente wurden neu texturiert und sind mit mehreren Mods kompatibel
,GRUV6SMM,949239,Fan-Erweiterungspaket für den Xali Potion Mod
,Uw76oOCJ,434605,"Erstellen Sie ein GUI-Paket für eine dynamische RGB-Erlebnisleiste, eine Verknüpfungsleiste und eine Rucksackschnittstelle! Erfordert OptiFine oder Animatica (Fabric)"
,ti9KkMHm,551206,"Fügen Sie Grasblöcken, Podzol, Myzel usw. eine originelle Blumen- und Kieselsteindekoration hinzu."
,EYdutVcx,711031,"Die Kartentexturen wurden angepasst, um ihr ein handlicheres Aussehen zu verleihen"
,hIdXd06Y,695262,"Scharfe und gestochen scharfe Standardschriftarten, neu gemastert in voller Auflösung"
,prik3cIi,883457,Kompatibilitätsdatenpaket für CTOV- und Paladin Priest-Mods
,vBH38M7b,637018,"Parallax PBR ist ein Realismus-Materialpaket, das detaillierte Texturen und immersive Grafiken verbessert und der Blockwelt Realismus verleiht."
,,517254,
,ivUZsvzp,782814,Flammen- und Seelenfeuerpartikel wurden durch animierte Versionen kleinerer Ressourcenpakete ersetzt
,BB5Kj4qg,903888,"CEM-Texturpaket (Kristallversion), das den Dreizack cooler macht"
,8fUbD0Qy,416323,"Das Luna HD-Texturpaket (1.21.3/1.20.6) ist von der Schönheit des Mondlichts inspiriert und bietet exquisite Texturen für 3D-Modelle, die von Community-Künstlern handgemalt wurden."
,Mddj0vpG,1028456,Der üppige Laubeffekt von Ashen 16x wurde entfernt
,S6XROiqp,676748,Redstone-Hilfsanzeigematerialpaket (verbessert die Visualisierung von Redstone-Informationen unter Beibehaltung des ursprünglichen Stils)
,h1XaRPDH,992235,"Verwenden Sie den Original-Core-Shader, um den Regentropfen-Neigungseffekt zu erzielen, keine Mods erforderlich!"
,8olVtpyI,698096,Rekonstruierte Version der Minecraft-Benutzeroberfläche mit dunklem Thema
,td2vmZqO,250080,"Exklusives Ressourcenpaket, optimiert für das Conquest Reforged-Modul"
,LSTBJenG,998152,Frische animierte Erweiterung für Villagers Refresh
,shhv3Jy5,1104239,16x kleines Kompatibilitätspaket (Ashen 16x mit Essanimation)
,R6NEzAwj,385587,"Gestalten Sie das visuelle Minecraft-Erlebnis mit überragender Bildqualität, Detailgenauigkeit und Leistung neu"
,HuL3Q7xv,1080571,Modernisierte Retexturen für Gegenstände wie die Runentafeln der Ars Nouveau-Mod
,9pR04wDX,1019617,Wirklich flüssige Player-Animationen
,p6DhaYT0,979103,Erfrischen Sie Ihr Minecraft-Erlebnis mit neuen Texturen!
,EpQFjzrQ,678384,Leistungsstarkes Schattierungspaket im Fantasy-Stil mit farbenfroher Beleuchtung und atemberaubenden visuellen Effekten
,X4yzdg2X,1061743,Machen Sie Ihr Gerät voller Greg-Geschmack
,UP2ZKKkg,1038055,Wenden Sie die Dark-Mode-Texturen von Energy 2 an
,LMIZZNxZ,534748,"Ein Malpaket, das die Funktionsweise des eingestellten Super Graphics Pack nachahmt"
,HJR6V0I2,811791,Fügen Sie Humanoiden neue Varianten mit über 85 benutzerdefinierten Köpfen oder unbenutzten Vanilla-Modellen hinzu! Kein Ressourcenpaket erforderlich!
,WX4iF5Cj,467280,"Einzigartiges, leichtes Malpaket"
,zYasBjYU,905289,Verwandeln Sie Gesundheitsbalken und Statussymbole in Monsterseelen im Undertale-Stil
,EPsIYDj1,322360,"Ein Schattierungspaket, das eine moderne visuelle Aufwertung bietet und gleichzeitig den Stil des Originals beibehält."
,hwexxTUf,898373,Erweitern Sie die Vielfalt der Höhlenumgebungen mit neuen Soundeffekten
,u4nhiAdP,961754,"Ein Erweiterungspaket, das den Fresh Animations-Stil in die Welt des Modding einführt"
,UQCJikYy,500044,Bienenruhe-Animation!
,Wgc7LNqS,233263,Langfristige Entwicklung des Remastered-Pakets für Regengeräusche und Regentropfentexturen
,kYxnqmnH,971821,Superentwicklung für Cobblemon hinzugefügt!
,IJRcfnAh,901630,Cobblemon Unknown Totem-Erweiterungspaket (enthält alle Buchstaben)
,uYE6VsYf,1014149,Machen Sie Ihre Spieler so dynamisch und gutaussehend wie im Werbevideo (Animationen inspiriert von Fresh Animations)
,UaS8ROxa,602290,Extrem leichter Licht- und Schattenreflexionseffekt
,jKa9Ievs,861245,3D-Block- und Gegenstandstexturen für Minecraft-Schienen
,10ZKs5Zh,848261,Soartex Grove ist ein 64x HD-Textur-Ersatzpaket
,ohjic8VB,862925,"PokePlaques, eine Pokémon-Erweiterung für Cobblemon"
,NbmssBLT,825072,Machen Sie Fresh Animations mit Whimscape kompatibel!
,pUZXW8CZ,870866,"Klassische Kreaturen, neu präsentiert!"
,1Ja8Sg6j,629172,Machen Sie alles aus rahmenlosem Glas!
,IE80M8ZB,1040392,Von Ton inspirierte skulpturale Version von Minecraft! 128-fache Auflösung
,u69nu00u,827093,"Dieses Texturpaket verwandelt Dorfbewohner in verschiedene menschliche Spielerbilder, unterstützt Fresh Animations und enthält Anweisungen zur Verwendung in der Galerie."
,1jZGHJ05,1052640,"Verringern Sie die Flammenhöhe, um die Sicht zu verbessern!"
,ZSAWWDEn,1091267,Konvertieren Sie die Benutzeroberfläche von Faithful 64x in den Dunkelmodus!
,sN83aAhx,1052822,Behalten Sie das 3D-Laufmodell im Originalstil bei und fügen Sie gleichzeitig Details hinzu
,PGGrfcvL,618339,Fügen Sie Laternen und Ketten 3D-Effekte hinzu
,RfuHyyIz,876698,"Ein Texturpaket, das den Gesundheitsriegel des Bosses unverwechselbarer macht"
,ti9eZ3CP,627908,"Verbessere das Leitermodell, um es dreidimensional zu machen!"
,1eQI3hb5,403272,Entfernen Sie den Vignettierungseffekt in den vier Ecken des Bildschirms (einschließlich der roten Weltrandfärbung).
,LukwUauE,1064711,Das Better 3D Beds-Texturpaket verbessert die visuellen Effekte von Betten im Spiel erheblich und sorgt durch neue 3D-Modelle für eine realistischere und feinere Darstellung.
,upxmhLsL,884697,Zombie-Remake-Texturpaket mit mehreren neuen Varianten!
,zUfkXkv1,892146,Rüsten Sie die Dorfbewohner mit Regenschirmen aus!
,3sV1gvyJ,1087342,"Umfassende Innovation der grafischen Benutzeroberfläche von Minecraft, die dem eintönigen grauen Kasten vielfältigen Charme verleiht"
,2OXong6G,886791,"Leuchtendes Elytra-Texturpaket: 10 Farben und 10 Muster, einfach umbenennen, um den leuchtenden Effekt zu erhalten (unterstützt 1.16+)"
,UdM7EYgj,915945,glühendes Erz
,eIP3d9ve,1127159,Verwandeln Sie das Aussehen Ihrer Katze in ein süßes Katzenmädchenbild
,DElGZnv9,990553,Dem Stay True-Texturpaket wurde eine selbstleuchtende Textur hinzugefügt
,W9BuhONg,687721,runde Sonne
,d2srP5t3,921255,Das Creeper-Texturpaket wurde überarbeitet und enthält mehrere neue Varianten!
,8cIUYFmo,746479,"Verhindern Sie, dass der Widerrist zittert"
,Go0Wa8T9,1064227,Durchsichtige Benutzeroberfläche zur Schaffung eines moderneren und einfacheren Minecraft-Stils
,22ryUPeh,861287,"Die Leistung von Cobblemon im Schnee wurde optimiert, sodass er nicht mehr in feinem Schnee steckenbleibt oder sich verletzt"
,gfiYlQU0,860898,GUI-Texturen und Soundeffekte im Cobblemon-Stil
,OaWx51mi,1068292,"Ersetzen Sie das Symbol für den normalen Fleischhungerwert durch eine goldene Karotte (stellen Sie die Textur der goldenen Karotte im Spiel originalgetreu wieder her, kompatibel mit AppleSkin)."
,7Rq0ipFz,573998,Entfernen Sie das lästige Logo aus dem Icons-Texturpaket
,9E0mswEP,679026,Modulmaterial von Biomes o‘ Plenty erneuert!
,QTBR20BE,503047,Nachbildung des enthaltenen 128x-Packs von Minecraft RTX Bedrock
,85Qf7nOT,974032,Modernisierte Texturen für die Storage Drawers Mod
,J4cajZTT,850907,"Realistisch und modern, aber weiterhin den Vanilla-Texturen verpflichtet!"
,wGj3AMfS,979783,Aether-Icons für Xaero's Minimap
,r0TLtRDs,1002854,"Überarbeite dein Minecraft-Handelserlebnis mit unserer marktinspirierten Oberfläche: leuchtend rote Markisen, rustikale Holzstrukturen und authentischer Charme!"
,1ocOEl1h,1102018,Ein grünes 16x-PvP-Texturepack
,wJgNb2w8,871203,RPG-inspirierte Mobs!
,L85p0yMA,905855,"Eine Container-GUI-Ersatzmod, die das Menü an jeden farbenfrohen interaktiven Block von Minecraft anpassen will."
,Uupo7yGf,854122,3D-Block- und Item-Texturen für Leitern in Minecraft
,dEAKT8y9,345953,"Ein Shaderpack, das möglichst einfach bleiben will, dabei dynamische Schatten hinzufügt und so viel Vanilla-Rendering wie möglich bewahrt."
,78PcooxF,1089178,Ein Fresh Animations Add-on für Better Horses!
,zeox1uzK,1253055,"Findest du die Fadenkreuze nicht seltsam? Dieses Resource Pack behebt das, indem es Angriffs-Fadenkreuze verbessert!"
,g4bSYbrU,1241234,"Erschafft Sonne und Mond in 3D neu und ist mit Mods kompatibel, die Himmelsfeatures hinzufügen."
,oUuaUFjT,1051529,Diese Textur verpasst allen Minecraft-Schwertern ein schöneres und moderneres Aussehen und lässt sie weniger Bildschirmfläche einnehmen – ideal für PvP.
,A57yBY4O,914315,Offizielles Resourcepack für die eigene Prominence-UI.
,vz2hVVZC,856606,"Ein Addon, das FreshLX's Fresh Animations mit meinem Barely Default verbindet. Das ist das beste Minecraft-Erlebnis, das du haben kannst"
,UoLAbzII,1238490,"Ein Minecraft-Resource-Pack, das 3D-Nahrungsmodelle und Essanimationen hinzufügt!"
,k3qLOytc,616555,Smooth Font Texture Pack (32x)
,xbzFxAxu,1000702,"Ein Pack, das AL's Boss Rush mit Fresh Animations von Fresh_LX kompatibel macht!"
,CZrLuVQo,1052630,Senke dein Schild für eine freie Sicht!
,N5b9zcOL,434088,Poliert und überarbeitet einige Gegenstände in Minecraft!
,mEoXNmGB,966998,Inoffizielle spanische Übersetzung für die Spell Power Mod. Enthält alle Slangs/Varianten.
,MyKpZ3St,942914,Ändert den Standard-Klicksound in einen deutlich besseren und befriedigenderen.
,zecHkxw5,947014,Gibt allem Glas und gefärbtem Glas einen dunklen Eisenrand für rustikalen Stil!
,LSwvoIOi,1031329,Macht alles hell wie bei Nachtsicht
,jgqB0JT9,1004371,Macht Streitkolben in der Hand 3D und im Inventar 2D.
,9wrMXul2,970498,Glänzende PBR-Texturen für deine Maschinen!
,qznifDTe,380413,Dieses Resource Pack fügt deiner Hand eine 3D-Laterne und eine 3D-Fackel hinzu!
,QTqrHaYC,865903,Fügt der Create Mod für Forge/Fabric einen Dark Mode hinzu
,nvZcjWQN,1089090,Eine Neutexturierung der Mod Farmer's Delight. Angepasst und für den Einsatz neben dem Excalibur Resource Pack von Maffhew erstellt.
,dOV2wnYX,891816,"Texturen für Items, Blöcke und GUI in 32x32-Erweiterung für Applied Energistics 2"
,iQRsGaVM,635356,No Pumpkin Blur [beta 1.6.6 - 26.2]
,Gf5qKi6y,1153733,"Saubere UI, dichtes Gras und eigene Himmelsfarbe."
,ah15eUSk,821727,"Ein typisches Resource Pack, das dem Originalstil des Spiels zeitweise treu bleiben will"
,uUTTKXJ8,1008488,Ein lila PvP-Texturepack
,g6UiPfKR,905076,Fügt die Icons fehlender Mobs und Modded Mobs zu Xaero's Maps hinzu.
,eYOrj1fk,664393,"FantasyPvP's Texture-Pack-Sammlung, früher bekannt als FantasyPvP_256"
,l9VrawNM,694653,Gib Skeletten Physik!
,v56DDppn,1092434,Hol dir deinen Dopamin-Kick und ersetze langweilige Treffersounds durch den ikonischen Hitmarker-Sound (Hitmarker nicht enthalten)
,IZyRn6LS,897371,Fresh Animations Kompatibilität mit Mobs Refreshed.
,dkLpFBWR,1057128,"Behebt ein Problem im Originalpack, bei dem Verzauberungsstufen über dem Maximum keine Texturen haben"
,D9KAZQwX,1082383,Jetzt sehen Kühe viel realistischer aus!
,lY5JwdOp,1348936,"Ein Vanilla-freundliches Resourcepack, das Öfen in Minecraft detaillierter, glatter und wirklich 3D macht!"
,K2Q9LnPH,939603,Fügt Cobblemon Katzen-Pokémon hinzu. Benötigt Cobblemon.
,EwJHG2NA,618200,"Bessere Rüstungen, Ritterrüstungen!"
,F0xSze0F,872063,"Ein Resource Pack, das Minecrafts ikonischen quadratischen Mond in einen Kreis verwandelt! Es behält die Farben und fast dieselbe Textur wie der normale Mond bei, genau wie Enhanced Sun, und enthält sogar Mondphasen!"
,iDUHM8rt,1031790,Macht Programmer Art mit Fresh Animations kompatibel! (Mit Extension-Pack-Unterstützung!)
,,1093200,
,Sb5mtr2w,1245351,"Ein Minecraft-Resource-Pack, das 3D-Eimermodelle hinzufügt!"
,crMGMRni,1030930,Fügt Andesit-Truhen zu Create Immersive Aircrafts hinzu
,KTpX4dHT,966992,Inoffizielle spanische Übersetzung für die Invocations Mod. Enthält alle Slangs/Varianten.
,Zxce2VFq,1014673,Ein Regions Unexplored Addon für Xali's Bushy Leaves
,pqCaRjYt,1008500,Ein rotes PvP-Texturepack
,2XNqF3Y2,1019297,"Ein Resource Pack für Applied Energistics, inspiriert vom visuellen Stil der Create Mod."
,8d8M3Qoz,461745,Lässt deine Welten viel lebendiger und voller wirken!
,doORjuN5,455882,Ein realistisches PBR-Texture-Pack für Minecraft Java Edition
,,1021263,
,dJ0i9p1N,783566,Ein Modded-GUI-Kompatibilitäts-Addon für Stoneborn mit Unterstützung für über 250 Mods.
,fbTZG6SB,1056380,Dieses Pack fügt der Ad Astra Mod stilisierte 3D-Planeten hinzu!
,ja3KYkgc,1131006,Ein Knight Quest Kompatibilitätspack für Epic Fight.
,M7KG4X7U,506496,Sorgt für mehr Vielfalt bei Partikeln
,j4jO6gCp,872745,Lässt alle verzauberten Gegenstände in Regenbogenfarben glitzern
,2DvwHvEq,714073,Das Texture Pack White Leaves/Grass in Snow färbt Blätter und Pflanzen in Schneebiomen weißlich.
,xdyTyVL5,1254408,"Behebt, dass Items aus Simply Swords und Mine Cells in Better Combat nicht als Dolche markiert sind"
,zMki5qeL,963042,"Verwandelt das Deatchill-Rüstungsset in etwas, das von Death Knights inspiriert ist."
,ztqVVkhx,813439,Fügt realistische Waffen-Aufprallsounds und Ähnliches hinzu. Perfektes Addon für die Better Combat Mod
,A32gwfe8,1264102,Fügt allen verzauberbaren Werkzeugen eine Kontur hinzu.
,H5zt4oZA,946429,Verwandelt Schneefüchse in eine beliebte Vtuberin: Shirakami Fubuki. Sehr süß...
,oC4pZTdw,803076,"Created Pretty Pipes ist ein Resource Pack, das die Texturen dieser großartigen Mod von Ellpeck mit den Texturen einer anderen großartigen Mod von Simibubi aktualisiert."
,ctcDyQTJ,988824,"Du willst, dass Blöcke einfach ohne Partikel zerbrechen? Ich auch"
,gUPVFYEV,966855,Inoffizielle spanische Übersetzung für die Better Archeology Mod. Enthält alle Slangs/Varianten.
,RVuHApuv,1379694,Aktualisiert Texturen von TFC Ambiental.
,ZddTMHhl,1241218,"Leuchtende Erze in Vanilla Minecraft, die keine Mods benötigen, nicht einmal OptiFine oder Continuity, und mit Sodium funktionieren!"
,UrO57mt2,739747,Farmer's Delight Theme für Advancement Plaques.
,VuMFO1Oz,1085053,Backport der Redstone Torch aus 1.21.2 (24w33a)
,GFYCh249,1085471,"Ein Datapack für Cobblemon, das Pokémon ohne offizielles Modell in hoher Qualität hinzufügt :)"
,lewweaHO,1076084,"Willst du immersivere, interessantere und farbenfrohere GUIs und HUDs? Dann ist dieses Pack für dich!"
,J0bGM0Lw,965614,Gibt Lootr-Truhen den Artstyle von Prominence.
,c7TYY6zY,1092506,Klares Glas mit Continuity/OptiFine
,66pREOkb,966846,Inoffizielle spanische Übersetzung für die Minecells Mod. Enthält alle Slangs/Varianten.
,CKt3TjWO,898415,Dies ist ein PvP-Pack und Support-Pack für das Chaos Trader Datapack und Chaos Apple Datapack. Es kann als einfaches PvP-Pack und Addon-Texture-Pack von 1.16 bis zur neuesten Version verwendet werden
,e2vOvRqb,391818,Cartoonhafter und farbenfroher Look in 8x8!
,9MIstW3S,377388,Angenehmer fürs Auge!
,fnWiZtPh,964706,"Fügt mehr Zombie-Varianten hinzu, kompatibel mit Fresh Animations"
,gpB2hGsz,846301,Bringt den alten Alpha-Nebel zurück!
,wmps0BbU,1102010,Ein lila 16x-PvP-Texturepack
,PvorqFZK,433396,Dieses Modpack ersetzt nur die Minecraft-Musik für ein besseres Spielerlebnis. Minecraft-Musik kann langweilig werden und manche Musik nerven. Enthält Musik aus der Stargate-Serie und von Free Stock Music!
,KLw2nTFF,974895,PBR-Resource-Pack für The Aether Mod
,vUbGnkNv,1000607,"Ein Pack, das Minecrafts Bosse überarbeitet!"
,Q1DELmr6,916842,"Ein Pack, das AL's Skeletons Revamped mit Fresh Animations von Fresh_LX kompatibel macht!"
,kNBBebkY,1080098,Lässt Blätter in der schnellen Grafikeinstellung besser aussehen und funktioniert auch mit fancy Grafik
,UTpAK1X9,885626,Dieses Pack entfernt die Kürbis-Unschärfe und senkt das Feuer-Overlay
,DaTwFRHK,389212,"Add-on für UltimaCraft, das buschige Blätter und fallende Blattanimationen hinzufügt"
,aXfyrEe6,1137133,"Ein Resource Pack, das Kies-, Blackstone-, Magmablock- und Nethererz-Texturen zu Netherrack ändert, um Netherite/Ancient Debris in Lava leichter abzubauen."
,,535560,
,q07DQAXj,1081907,"Die PVP Crosshair Textur wurde speziell für Minecraft-Spieler entwickelt, die ihre Leistung im PvP-Kampf verbessern wollen"
,29CObK6J,870121,Coven ist ein Resource Pack mit vollständiger PBR-Unterstützung und Parallax und benötigt kein Optifine! Die Nutzung von Iris wird empfohlen.
,7GSwMeoa,965613,"Entfernt die nervigen Vogelscheuchen, die alle paar Blöcke spawnen."
,71ctNY6u,373804,PBR-Add-on für UltimaCraft. Fügt Optifine-Shader-Unterstützung für Texturen im LabPBR-Format hinzu.
,8earkiWo,1111895,Verwandle dein Minecraft-Erlebnis mit Full Brightness!
,wJkMxmyK,563837,"Vanilla+ mit Komfortverbesserungen, Tweaks und Bugfixes"
,cTm36Ih9,695817,Ein blockiges Modell für das Ziegenhorn-Item
,Pb23xuCB,1063734,"3D Farm ist ein visuell beeindruckendes Texture Pack für Minecraft, das verschiedene Pflanzen in detaillierte 3D-Modelle verwandelt und dein Landwirtschafts- und Gartenerlebnis verbessert."
,gFIgesW5,627317,Macht Bare Bones spielerfreundlicher (z. B. belaubtere Blätter).
,rm3plbH7,566827,Weiße und klare GUI
,iC3aDZwb,957963,Behebt Probleme beim Kombinieren von Epic Fight mit der Rüstung aus Iron's Spells 'n Spellbooks.
,HjSPiUds,428227,"Passt an, wie Mob-Köpfe in der First- und Third-Person-Ansicht aussehen"
,dJd2FHNx,618736,"Ein Pack, das die Modelle von Seerosenblättern und Ranken verbessert und Blumen in der Hand 3D wirken lässt."
,kXiPMJsD,846603,Macht Laub besser
,rk1nx6Gr,1097843,"Creepy Artist ist ein Minecraft-Resourcepack, das Gemälde durch gruselige Bilder ersetzen will."
,fa06JGLx,678799,"Visuelle Überarbeitungen einiger Mobs, die Verbesserung brauchen!"
,py1bJwXp,1085230,"Ein Texturepack, das alles enthält, was man für PvP braucht"
,UuvUPWUV,1239428,The Sacred Script • Eine Familie von Schriftarten mit besonderen Merkmalen und einer stetig wachsenden Auswahl an Anpassungsoptionen.
,DTmKqdgc,367438,"Ein Resourcepack, das Minecraft durch Animationen in Blöcken und Items lebendiger macht!"
,NLiFCR9U,640876,Fügt Minecarts funktionierende Räder hinzu!
,F2D7CupJ,947373,Kostenloses HD-Resource-Pack mit realistischen 256x-Texturen und PBR-Shader-Unterstützung. (Java-Konvertierung von JG RTX.)
,qNrmtXAJ,976493,Entfernt allen Nebel im Spiel.
,Hg9I7jyY,229788,Neu aufgelegte Version eines der realistischsten Ressourcenpakete – LB Photo Realism
,wRGAqH6L,1114805,"Ein Paket, das einige Item-Modelle von Let's Do überarbeitet, damit sie mehr wie ihre Sprites aussehen."
,ri5ZLOYS,908432,"PvP-Ressourcenpaket, das Minecraft-Waffen wie Schwerter, Bogen, Armbrust usw. durch CS:GO-Waffen ersetzt."
,ZmyjTSjb,345860,Schafft mehr Platz auf dem Bildschirm mit halb so großen Items.
,orgtdk9U,862295,Bringt ein frisches Design und bewahrt die Schlichtheit der Standard-GUI.
,YbwPPde4,1152769,Verleiht deinem Minecraft-Himmel mit Sun and Moon Circular eine besondere Note: Sonne und Mondphasen werden runder und weicher dargestellt.
,WfUVCgib,1061801,STONEBORN-Unterstützung für den modmenu-Mod.
