name,modrinth,curseforge,description
,uErhp5S0,295765,Fügen Sie JEI einen mysteriösen Elementbrowser aus der Ära hinzu
,r96Vw4vO,899986,Der Welt „Legend of the Mountains“ wurden Tumbleweeds hinzugefügt
,GImYM31j,483758,"Neue Burger und andere interessante Module hinzugefügt, die das ursprüngliche Lebensmittelsystem erweitern"
,cjSHexOj,1050872,Migrieren Sie die Polydex-Formel zur einfacheren Referenz nach EMI
,n9JEiXFi,944185,Schlafen im Dunkeln kann Albträume verursachen
,Xve2AFV9,952386,Hinweise zu Behälterlegierungen hinzugefügt
,fQL9oTmq,453889,Level-/Modifikationssystem für Werkzeuge hinzugefügt
,KYSUUp57,880052,🔎 Merken Sie sich die Suchbegriffe für kreatives Inventar auf allen Registerkarten
,1xOBKCjv,897929,Hexcasting-Erweiterung: Kann Effekte von Einheiten/Blöcken/Gegenständen/Tränken in Zaubermedien umwandeln
,70AHjgqV,1016377,"Seed Delight ist ein Erweiterungsmodul für Farmer's Lay, das hauptsächlich neue Lebensmittel hinzufügt."
,2fltysAl,682564,Erwecken Sie Gebäude mit Statuen Ihrer Lieblings-Minecraft-Spieler zum Leben!
,b6Drmxwj,1011631,"Stellt die Inventarposition im Kreativmodus wieder her, zu der Sie zuletzt gescrollt haben."
,BePe4FZl,839893,"Flüssigere Verhaltensoptionen, wie zum Beispiel Schwämme, die Wasser absorbieren"
,9rlXSyLg,958291,"Praktische Boxen und Rucksäcke, die Stauraum sparen und schön sind."
,1d7Megbi,981212,"Der Metallrohr-Soundeffekt ertönt, wenn das Spiel abstürzt."
,u9bP79Zj,1072613,Antiker Tempel mit Verzauberungstisch und versteckter Beute hinzugefügt
,MT2Xm0ih,265715,"Beim Töten eines Tieres entstehen nur Fleisch- und Lederreste, der Rest verschwindet einfach – was für eine Verschwendung!"
,z24qKJXQ,1107838,"Erweitern Sie Ihr archäologisches Erlebnis mit neuen Gegenständen, Blöcken und Relikten! !"
,7OjiOtyR,1114329,Ermöglicht das Überschreiben angezeigter Think-Inhalte über KubeJS-Ereignisse
,9wv7LuMc,1021685,Verbessern Sie das Spielerlebnis mit animierten UI-Komponenten
,qbzGjA1u,984325,Endgame-Upgrade zum Kettenhemd hinzugefügt.
,4c3agxN9,1094930,Fügen Sie transparente flüssige und beschlagfreie Blöcke hinzu
,H3JIzTFR,630406,Fügt der Minecraft-Welt einen neuen dekorativen Rüstungs-Mod hinzu!
,h3r1moh7,331956,Erstellen Sie Tastenkombinationen für Befehle!
,2H9XSQjq,871323,Kompatibilitätspatch für dynamische Bäume und Ökologiemodule
,etNS9OnA,643246,Macht das Rezeptbuch zum „Duplikat“ der Registerkarte „Kreativmodus“.
,TkWgV1AW,1005680,"Bietet eine Trinket-Kompatibilitätsebene für Mods, die die Trinkets-API verwenden"
,6e2SlzR4,923277,Erstellen Sie eine Modulerweiterung und fügen Sie eine Vielzahl von Lebensmitteln (hauptsächlich Nüsse) hinzu.
,aKCamzi7,1067782,"FrostClient Classic Edition – ein Open-Source-Minecraft-PVP-Client, der auf Basis von CloudClient entwickelt wurde und Version 1.8.9 unterstützt."
,LJAafm1W,946003,Mehr als 100 Karten zum Sammeln und Tauschen! Forge-Version.
,GMA8jFBD,429222,"Markieren Sie Monster, die Sie am Schlafen hindern"
,i2kUe4lq,880630,Bäume werden nach dem Fällen einstürzen
,AL5TqUKj,835826,"Ein minimalistischer Mod, der Kaffeepflanzen und ihre einzigartigen Verwendungsmöglichkeiten hinzufügt!"
,97pCkfk2,1061212,"Greifen Sie auf alle Nether-Ressourcen zu, ohne dass Sie den Nether benötigen"
,9qIVVBj8,1071762,"Allen Vanilla-Dimensionen wurden biomspezifische, angespannte Umgebungssoundeffekte hinzugefügt (erforderlich für Horrorpakete)."
,qbqWvc0D,593996,Eine elegante Aufbewahrungslösung für Anspruchsvolle.
,LTTvOp5L,978786,Die Erweiterungsmöbel von Farmer Lay verschönern Ihre Küche und Ihren Wohnraum.
,EY806yi2,1023521,Wechseln Sie beim Mining automatisch zum schnellsten Tool
,WKwQAwke,482600,Meine modspezifische Bibliothek
,q8UNeaaW,973711,"Probieren Sie einen Mod aus, der Mystia Izakaya in Minecraft nachbildet"
,8HFCp5k3,1027182,"Konfigurierbare Kampfmusik (exklusive Hintergrundmusik für Ancient Guardian, Warden, Wither und Ender Dragon standardmäßig hinzugefügt)"
,Hacodf0d,1075264,Spieler-Zombie-Varianten werden nach dem Tod erzeugt
,FdbVHPk2,1118855,Minecraft als Echtzeit-Strategiespiel neu interpretieren
,d72EAPUQ,1037808,färbbare Sandblöcke
,rmVut2Uf,1121755,"Füge der Welt Bossmonster, Rüstungen, Waffen und Spezialfähigkeiten hinzu – kannst du der stärkste Paladin werden?"
,vV2a9qrZ,621088,Meine gemeinsam genutzte Bibliothek für Peripheriemodule
,vFAmwl6B,1052708,Inoffizieller neuer Versionsport des CustomNPCs-Moduls
,ez00YFnH,870889,Pfeile vom Boden aufheben (nicht mehr auf den Überlebensmodus beschränkt)
,vbBQ6dVH,513524,Die Modulerweiterung Stoffteppich bietet interessante Funktionen
,YWZbIwtC,933960,🎵 Zeigen Sie vorübergehend die GUI-Eingabeaufforderung des aktuell wiedergegebenen Titels an
,9o4YEocr,537738,Rendering des zuletzt verwendeten Werkzeugs auf dem Rücken des Spielers
,Gi02250Z,1115285,"Almanac ist meine gemeinsam genutzte Modulbibliothek, die gemeinsamen Code für mehrere Module enthält, um Duplikate zu vermeiden."
,cE5SLYbv,621377,Fügen Sie den unterstützten Laternen trendige Schmuckfächer hinzu! Dynamische Beleuchtung muss mit dem dynamischen Beleuchtungsmodul verwendet werden
,ilfn0HT9,690182,Eine abgespaltene Version der dynamischen Musik von LudoCrypt!
,N6n5dqoA,1079641,All-in-one-Minecraft-Welteditor
,mskYGmCA,855057,Meine spezielle Bibliothek für Dekorationsmodule
,L5MLckDN,867232,Fügen Sie eine Vielzahl dekorativer Puppen und Ostereier hinzu!
,Ba3uA4qP,676294,Minecraft-Verkehrsschilder
,MihN2cw5,423535,"Forge-Mod, der es Administratoren ermöglicht, unsichtbar zu werden"
,gi80Z09B,746391,"🏛️ Erstellen Sie automatisch Spawn-Gebäude, wenn die Welt anhand schematischer Dateien generiert wird"
,lfRXH3hR,927874,Saftgewinnung aus Baumstämmen
,ZSHoSQwH,231242,"Instrumentus bietet eine Vielzahl von Produktivitätswerkzeugen: Holzscheren, Sicheln, Universalwerkzeuge und mehr!"
,flmhXQgb,473175,Beseitigen Sie die Verzögerung bei der Wiedergabe von Notenblöcken
,gCwanmDK,341600,Verbinde Twitch-Chatrooms mit Minecraft-Chatboxen!
,DwaMaaW6,724387,Automatisch kompatibel mit Quark Vertical Half Brick
,e7pPr7RQ,477790,Kontrollieren Sie die Länge von Tag und Nacht!
,x6nc2i5M,494751,Grizzlybär zu Minecraft hinzufügen!
,lwXnbozC,1015163,Verschiedene lichtemittierende Blöcke hinzugefügt (einschließlich umgekehrter Originallichter)
,IAUIloQw,367442,"Eine einfache Bibliothek, die alle öffentlichen Inhalte meiner Mods integriert"
,uqnMI1kq,976858,NeoForge-Bestandsoptimierung
,rbMt0AmF,805714,"Halo-Indikatoren um das Fadenkreuz herum hinzugefügt, die Gesundheit und Sättigung anzeigen"
,nxrXbh5K,687795,"Nebelanomalie behoben, wenn der Client-Rendering-Abstand größer als der Server ist (Fabric-Server-Modul)"
,lwSm57fu,542360,"Es handelte sich ursprünglich um ein eigenständiges Modul, das Hintergrundmusik zum Captain's Ghost-Kampf hinzufügte. Es wird nun als Obscurias Aquamirae-Modul erweitert und passt den BGM-Wiedergabemechanismus an."
,w4oj6UFD,1076562,Recyceln Sie Gegenstände beim Steinmetz
,x6r7yhfi,688223,"Exquisite Artikeletiketten, Lagerverwaltungsartefakt"
,VdEsgz29,652058,"Dieser Mod fügt die legendären Katzen Bingus und Floppa hinzu, die für deine Ehre kämpfen werden"
,Whdtyi1Y,686578,"Begrenzen Sie die maximale Erfahrungsstufe, die im Spiel erreicht werden kann"
,FAUSd09K,661261,"Mehrere Mods, die ich erstellt habe, teilen sich eine Codebasis. Es kann die Entwicklung neuer Module beschleunigen und die versionübergreifende Portierung vereinfachen. flib – /flib/ (WPI) Eine Meta-Ganzzahl zwischen 3 und 4. Siehe grix"
,Y6d4uRJn,345981,"🌱 Ermöglicht Spielern, Erde mit normalem Saatgut in (hohes) Gras umzuwandeln"
,RXDYkg6Z,518410,"Ein Modul, das die Musikwiedergabe basierend auf Ereignissen im Spiel auslöst"
,5wCAeUff,951809,"Geheimtür! Eine versteckte Tür, die genauso aussieht wie jeder andere Block!"
,hrVBD9fd,349938,Mods über Bomben
,tOoh2eQm,344884,🐈 Standardnamen für zähmbare Tierbabys
,L4X0nLCx,886841,"Einfaches Lebensmittel-Erweiterungsmodul, das logische und dennoch prägnante Rezepte hinzufügt, geeignet für Reisen und Abenteuer"
,rONcvWzZ,1017767,Upgrade buchen! Unterstützt mehr Seiten und längere Titel
,s5Igmyc6,1012027,Backportieren Sie die Blöcke und Gegenstände von Version 1.21 auf Forge 1.20.1 und rekonstruieren Sie das Gameplay der Testhalle.
,Xht4wlLG,946157,"Zeigt alle Verzauberungen an, die die Verzauberungstabelle erhalten wird"
,9WJeSpTH,658722,Die Schaltfläche „Chat-Bericht“ wurde aus dem Spielmenü entfernt
,WYvV2Kci,999031,Das Caelum-Modul wurde mit dem Kalender- und Jahreszeitensystem von TerraFirmaCraft kompatibel gemacht
,UsgvKntP,445955,Blumen können gepflanzt werden
,9qO7cNSI,1065199,Die Enterhaken-Requisite aus der Mod „The Legend of Zelda: Master Sword“.
,ZgPzPTVH,631269,"Modul, das Slender Ghost hinzufügt"
,4eSfhd3M,1088344,"Alle Kreaturen können verbessert werden, um stärker, schlauer und gefährlicher zu werden. Passen Sie Gesundheit, Schaden und Spezialfähigkeiten dynamisch an, um jede Begegnung zu einer einzigartigen Herausforderung zu machen"
,hTGmExq6,410911,🐺 Zeigen Sie auf der HUD-Oberfläche eine Liste aller gezähmten Follower in Ihrer Nähe an
,okdvXKzG,1119261,"Ein Zusatzmodul für Almost Unified/Forge, das die Vereinheitlichung von Inventar- und Beutetabellen hinzufügt."
,E3sGVcD8,1119874,Das Mekanism-Zubehörmodul bietet eine einfache Lösung zur Rohr- und Kabelabdeckung
,Wa9vzNNU,1019011,Das Simple Voice Chat-Zubehörmodul ermöglicht die Vibration und Interaktion von Schallwellen
,3P2XnNW6,1073197,Fügen Sie der Himmelsdimension prächtige Tempel und Dörfer hinzu!
,T8Fpxcl7,988773,Mehr Gemälde! Enthält weltberühmte Gemälde
,awWvXlb2,927591,"Das Zubehörmodul „Farmer's Delights“ fügt Horrorgerichte hinzu, die aus Tropfen feindlicher Kreaturen hergestellt werden (bitte seien Sie vorsichtig, wenn Sie sie essen)."
,En8uHTOK,979809,Effekseer-Effektlader für MC 1.18+
,UaESvR5d,1099560,"Erweitern Sie die Lebensmittelarten und das Kennzeichnungssystem, fügen Sie Fleisch/Gemüse/Gewürze hinzu und behalten Sie den ursprünglichen Stil bei"
,RVtIOlYX,946727,"Führen Sie mit einem Klick über 20 situative Sitzanimationen aus, um das Rollenspiel lebendiger zu gestalten"
,Bl3JrwOb,615985,"Beschleunigte Version von Karotten, schneller gegessen"
,gp97KUB7,579513,"Ein Multifunktionswerkzeug hinzugefügt, das alle Blöcke der entsprechenden Materialstufe zerstören kann"
,ib8iIkX3,1096395,Fügen Sie weitere Blöcke/Gegenstände/Werkzeuge zu „Create Crafts & Additions“ hinzu
,Zm2dJJTM,936849,Fügen Sie Aquarien und Riffen farbenfrohe Fische und Meereslebewesen hinzu
,8Cq6k6jf,460519,Durchsichtiger Magma-/Wassernebeleffekt
,aFKTqsnr,1002272,Verschiedene Steinöfen
,tfjmPSbI,438005,Bereichern Sie die Unterwelt: vielfältige Inhalte wie Erze/Vegetation/Zubehör etc.
,ADHjiwby,1111930,"Datenpaket, das der Weltgenerierung weitere Gebäude hinzufügt"
,mfDfQvcJ,544608,One-Stop-Konfigurationsschnittstelle für das Fabric-Modul
,u692zai1,450614,🔔 Das Syntheserezept für Dorfglocken wurde hinzugefügt
,BBY8EPJt,433642,Gemeinsame Inhaltsbibliothek (Blöcke/Werkzeuge/Elemente) für die Modulreihe „Many Ideas“.
,xsFn8GIq,909467,Die rein schwarze untere Hälfte der Skybox bei niedrigen Y-Koordinaten wurde entfernt (gilt für Sky Island-Spieler).
,YHY8IhRT,974080,Kleine Erweiterung für den Epic Fight Mod
,Tio7pobN,514041,Zeigen Sie Untertitel je nach Soundeffektkategorie in verschiedenen Farben an
,Bb6YcDXj,655678,Gemeinsame Codebasis für Module der LiteWolf101-Serie
,1M8YQeNa,1017637,Elektrischer Kühlschrank von TerraFirmaCraft
,8iQcgjQ2,661892,Optimieren Sie die Benutzeroberfläche des Befehlsblocks
,m5T5xmUy,1026394,Endlich können die Spieler das Gras berühren! Die schönen/schnellen Graseffekte von OptiFine wurden auf Fabric und NeoForge portiert
,6HkqMMY8,648789,"Fügen Sie einen mobilen Mülleimer hinzu, der bestimmte Gegenstände im Rucksack automatisch reinigt"
,GV0PyXSv,969804,Dem Thirst Was Taken-Mod wurde ein Wasserkocher hinzugefügt
,jfBHPmBR,549892,Anpassbare Seteffektboni
,Hg6ZLVmu,511254,"Es wurde ein Steinbruch hinzugefügt, der Energie verbraucht (6000FE pro Block), um automatisch in einem bestimmten Radius abzubauen (Standard 7 Blöcke)."
,wvCSIW08,890229,"Erkennungsdateien, die von der VM China Group für MOD-Chinese-Patch-Updates verwendet werden"
,JzMHENsS,902314,Zeigt die verbleibende Anzahl der Dorfbewohnertransaktionen an
,XgBQPJ9u,226696,Fügen Sie Flüssigkeitstanks aus verschiedenen Materialien hinzu
,aKCwCJlY,636540,Saisonal aktualisiertes Atmosphärenbildungsmodul (einschließlich heller Hintergrundeinstellungen)
,OuJDwbIs,695018,"Lust, zum Eislaufen zu kommen?"
,HqKoXaXz,554587,Retten Sie gefallene Teamkollegen rechtzeitig (wenn Sie rechtzeitig können)
,nEKRNLz9,402240,Machen Sie das TPS-Diagramm von F3 auf der Serverseite wirksam
,AE4o3Hmb,501159,"Epische Musik hinzugefügt, wenn der Widerrist gegen den Enderdrachen kämpft"
,HAE5KvTA,1021348,Das Client-Basisbibliotheksmodul bietet grundlegende funktionale Unterstützung für verschiedene Client-Module
,YmiD4MZg,908191,Die Teleporterpistole von Rick und Morty wurde hinzugefügt
,Pzuy21SU,927107,Unterstützt die Verwendung von Galosphere-Modulmaterialien zur Rüstungsdekoration
,SlZ2rMgy,269452,Beschränken Sie den Anzeigeinhalt der Waila-Eingabeaufforderungsinformationen entsprechend der Spielphase
,zhVN1dvW,818089,Bilder im Chat anzeigen
,HBJ6LA1a,998861,"Transplantieren Sie den Bewegungsmechanismus der Quellmaschine und das kontinuierliche Sprungsystem von „Half-Life“, um das Parkour-Erlebnis zu verbessern"
,hi71AUZ0,349460,Minimalistischer Kopfsteinpflastergenerator
,YNXsr9uf,1109805,Das Grundgerüst meines Datenpakets bietet eine gemeinsame funktionale API und ermöglicht eine einfache Kompatibilität zwischen Modulen.
,jEcog5Ts,1122522,Fügt flüssige Inventaranimationen wie bei der Bedrock Edition hinzu.
,hcK0pdrI,564896,Durchbrechen Sie das Stapellimit. Extra großes Fassungsvermögen.
,n1B6JCKV,839380,Immersive Portalverbindungsversion der Portalkanone.
,eAyaXQpH,885558,"Ermöglicht die Herstellung von Spawnern im Überlebensmodus, inspiriert von den herstellbaren Spawnern von Origin Realms."
,fhAM8VCH,986607,Ein ordentlicher und effizienter Monster-Laichturm in einer einzigen Blockgröße.
,BUivYy9L,968496,"Denken Sie, dass Tough as Nails einige Accessoires haben sollte?"
,FXDpZRJG,1057662,"Rad- und Kettenfahrzeuge, die die Welt bereisen können"
,CuLATCrJ,632327,"Ein Inventar-Organisationsmodul zum Beherrschen von Gruppen-Mods (zumindest in der 1.12.2-Ära). Entwickelt, um InventoryTweaks zu ersetzen und weitere Funktionen hinzuzufügen."
,yRrY3XII,842106,Das Erweiterungsmodul Farmers Delight fügt eine Vielzahl von Kocharbeitsplätzen und unterstützenden Rezepten hinzu.
,UogK5QqE,618288,"Erweiterungsmodul, das ComputerCraft Turtles wieder zu Ruhm bringt!"
,nsHXyrFh,558126,"Fügen Sie der Welt natürliche Details wie kleine Steine, Äste, Tannenzapfen, Muscheln, Seesterne und Geysire hinzu."
,Wd844r7Q,1121055,"Werkzeugbibliothek, die das Hinzufügen benutzerdefinierter Dorfstrukturen vereinfacht"
,AtT9wm5O,602199,Kompatible Brücke zwischen Curios API/Trinkets API und dynamischen Lichtquellenmodulen (wie Lucent/LambDynamicLights). Früher bekannt als Curious Lights.
,WP0FLyzv,901420,Der 1.20+ Port des klassischen Moduls Ex Nihilo.
,vghf63Ct,501456,Basteln Sie Dorfbewohnerhüte und tragen Sie sie.
,otEsKKsE,374492,Vertikale Halbsteinvariante zu allen Halbsteinen in Vanille und einige Mods hinzugefügt.
,CCM0U9YU,1068418,Inhaltserweiterungspaket für das moderne Industrialisierungsmodul
,i0YLfiAL,446489,"Es wurde eine Vielzahl neuer stromerzeugender Geräte hinzugefügt, von Steinen bis hin zu nicht erhältlichen Objekten!"
,HXHLSNPN,840098,"Mobs haben jetzt eine geringe Chance, Beutekisten fallen zu lassen! Es gibt viele Arten von Lootboxen."
,GHiEjPkT,990902,"Die mit Pfeilen versehenen Narben auf seinem Rücken zeigen seine Wildheit. Es lauert und wandert in dem Eisfeld, das es sein Zuhause nennt, und die Kälte bremst es nie."
,sNUaI7Ge,1048415,"Erstellen: Ein Erweiterungsmodul für Garnished, das über 100 essbare Artikel und jede Menge andere Inhalte hinzufügt!"
,s8FllF1q,850610,"Modul, das japanisches Festivalessen hinzufügt"
,4UKlJSdk,958325,Das Fabric-basierte RPG-Attributsystemmodul fügt Spielern und Spielen Rollenspielelemente hinzu.
,xs8lcts0,1055249,Modulerweiterung erstellen realisiert die automatisierte Rezeptur von TaC Zero-Modulelementen.
,QeSwHM7w,659920,"Zufällige Funktionen wie Blockdurchdringung/Fletch-Erstellungstabellennutzung hinzugefügt, alle Funktionen sind konfigurierbar"
,O53VhQoZ,1003673,Nether-Theme-Erweiterung für Farmers Delight
,1S4LxcvL,827288,"Modul, das Fackelblumen zum Leuchten bringt"
,M1RV1RwK,1104550,Datenpaket für das Rezept „Totem des Unsterblichen“ hinzugefügt
,4R7g6lBU,926274,"Mods, die eine Vielzahl von Schwertern, Werkzeugen, Mineralien und Kreaturen hinzufügen"
,hYGSXIE7,950546,"🫐 Wenn du Leggings trägst, erleidest du keinen Schaden, wenn du durch Beerensträucher gehst."
,yFqR0DNc,959184,"Das Cobblemon-Modul wird erweitert, um das Skill-Machine-System (TM/TR) der Pokémon-Serie einzuführen."
,temczoTQ,623806,"Ein Modul, das Teile der Benutzeroberfläche dynamisch verbirgt"
,y810eK9b,684450,"Ein Mod, der gepanzerten Redstone herstellen kann"
,UJMd74i4,1078653,"Lassen Sie Bäume realistisch aussehen, wenn sie gefällt werden."
,at26R0TN,653216,"Eine Wolfpack-Erweiterung, die dem Originalstil folgt."
,3hqwGCUB,347898,"🛫 Verwenden Sie Feuerwerk, um den Flug der Flügeldecken/Elytra-Variante vom Boden aus zu starten, ohne zu springen."
,a1s4Bpm1,453276,Module für vier Elementarschwerter und Spezialeffektschwerter hinzugefügt
,Vuc82vJD,373208,Haben Sie schon vom beliebten Jetpack im Jahr 2017 gehört?
,CaOWby9K,1037337,"Ein Erweiterungsmodul, das Cobblemon legendäre Pokémon-Begegnungsmechaniken und Schlüsselgegenstände hinzufügt."
,ZJbjfW95,1058274,Unterstützen Sie LibrarianLib!
,uLZglE65,987114,"Ein Transplantationsmodul, das klassische Wölfe durch die neue 24w10a+-Version ersetzt und die Gesundheit gezähmter Wölfe erhöht (keine weiteren Funktionen)"
,kS3HcNKJ,253565,"Es wurde ein Technologiemodul mit einer Multiblockstruktur zum Thema Mond hinzugefügt, das derzeit ein Mondpanel enthält und in Zukunft mit weiteren Inhalten aktualisiert wird."
,OXX5Ucbf,648719,Reines clientseitiges Tool zur Modifikation von Box-Animationen
,RJCLIx7k,1040210,"Spektakuläre schwimmende Inseln voller Beute, Kreaturen und Dungeons warten darauf, von Ihnen erkundet zu werden!"
,8eKvVxtS,972015,Der Tod behält Erfahrungspunkte.
,JUk0DjJ2,504271,"Mods, die Halo-Waffen hinzufügen."
,eS3mUiGk,483073,"Beschwöre freundliche Kreaturen, um die Basis zu bewachen! Diese zähmbaren Tiere werden feindliche Mobs in Reichweite abwehren."
,MiQPF2hD,567281,"Ein Modul, das verfaultes Fleisch/Spinnenaugen und anderen Müll zu Knochenmehl kompostiert."
,zqykyLyX,609886,Verwendung von Mechanismus-Chemikalien in PackagedAuto
,WtfpyicL,891429,Karten-/Seed-Vorschau in der Benutzeroberfläche zur Welterstellung zulassen
,LvUejBCD,895465,"Fügen Sie leistungsstarke Sprengstoffe wie C4-Sprengstoffe und Landminen hinzu, um Sprengungen oder Bombenentschärfungen durchzuführen."
,CUQhzQjg,857968,"Ein Remake von Ender Zoo, das dem ursprünglichen Stil der Monster-Schwierigkeitserweiterung folgt."
,sf0cGh0X,310088,"Ein kleiner Schneemann-Begleiter, der für dich kämpft!"
,aFZGvBS6,822853,Das wiederbelebte LovelyRobot-Modul fügt einen anpassbaren Kampfroboter-Partner mit offensiven und defensiven Unterstützungsfähigkeiten hinzu.
,71LJXmxX,969517,"Ein retro-überlebensorientiertes Schusswaffenmodul, das die Stile von Create und Flan's Mod kombiniert"
,DLsxkJLC,1118478,"Ein rein serverseitiges dekoratives Möbelmodul, das mit Werkbankblöcken geliefert wird! Keine Client-Installation erforderlich!"
,7qOxePw2,934958,Compositing-Kompatibilität für die Mods „Alex's Cave“ und „Create“ hinzugefügt
,QC4J51Gl,986589,Rezepte für Gegenstände im Kreativmodus zu „Erstellen“ hinzugefügt (der Autor entschuldigt sich)
,uD5WhhmK,536984,Große Gebäude können manchmal langweilig und energieaufwendig wirken
,FKyPTkpw,1003099,Füge riesige Meeresbewohner zum DragN-Aquarium-Mod hinzu!
,K23fxwUX,1108253,Die Option „Verzauberungstisch“ wird zu den verzauberten Büchern im gravierten Bücherregal hinzugefügt.
,nLlXyNIc,822698,"Hunde sollten nicht still sitzen müssen, dieser Mod ermöglicht es ihnen, sich hinzulegen und auszuruhen."
,qIv5FhAA,1082085,Schnellere Montagegeschwindigkeit und sanfteres Fahrerlebnis
,Tahjy3QI,430059,Es werden nur Gesundheits- und Schadenswerte angezeigt
,PGVF51co,1025920,Fügen Sie der Let's Do-Serie flüssige Funktionen hinzu und erweitern Sie das Modding-Gameplay!
,CzM6C1W0,417702,Neue Schleimausrüstung und Gegenstände mit coolen Fähigkeiten hinzugefügt
,Dc4g4seU,868230,"Ermöglicht Spielern, die Emotes der anderen zu sehen, wenn auf dem Server Emotecraft nicht installiert ist"
,FEChYs43,959431,"Verwenden Sie Originalblöcke, um das Erscheinungsbild der Endstadt zu optimieren"
,HzO6N0jB,975143,"Bewegen Sie den Mauszeiger, um die Pokémon-Attributtypen anzuzeigen!"
,trJAIZhE,840817,Probleme im Zusammenhang mit Leveltexten in Minecraft behoben
,t5wuYk45,297344,"Verschiedene Client-Optimierungen: Auffüllen/Umschalten/Rotieren der Shortcut-Leiste, flexible und schnelle Platzierung von Blöcken usw."
,2hNqxmi2,974309,Implementierung der Epic Fight- und ParCool-Kompatibilität
,Wl8l4Sim,377051,Fügt dem Schlaf zusätzliche Stärkungszauber hinzu
,N7UFQA9x,378921,"👍 Verhindern Sie, dass Endermen sich teleportieren/Blöcke bewegen/angreifen, weil sie beobachtet werden"
,tUpIHo95,1091632,Erzeuge ein riesiges Katastrophenschiff im Ozean
,Rul3O8v7,492593,Aktivieren Sie die experimentelle Taschenfunktion
,Ow5xXrDU,508697,Verbindungsmodul zwischen OpenComputers und GalactiCraft
,iqX9hVyP,1007092,Revolutionieren Sie Ihr Minecraft-Erlebnis mit dem ultimativen Automatisierungsbegleiter
,ovdxkpD0,597041,"Einfachere Möglichkeit, Netheritbarren zu synthetisieren"
,EF68hjiy,1091543,"Der intelligente Verbrauch von Werkzeugen beim stapelweisen Platzieren/Zerstören/Verwenden von Blockelementen verbessert die Baueffizienz erheblich. Beinhaltet Array-/Spiegeltransformator, Kopieren und Einfügen von Strukturen, Zufallsblockgenerator, Berechtigungskontrolle und andere Funktionen"
,iP3wH1ha,1119394,"Treppen, Handläufe und Balkondekorationskomponenten im Originalstil hinzugefügt!"
,Grr1HrUE,272146,"Indicatia ist ein kleines Optimierungsmodul, das das detaillierte Erlebnis von Minecraft verbessert"
,saijw3MD,1013889,"Ziegenmenschen hinzugefügt, die Kreaturen angreifen und Ernten beschädigen"
,I0dYNT7L,1105684,"Zwergenwaffe (auch bekannt als: Ein Stock) – Für alle Werkzeuge (außer Schwerter) wurde ein kompakteres Herstellungsrezept hinzugefügt, wobei das Originalrezept beibehalten und eine vereinfachte Version hinzugefügt wurde"
,gKU2sJEW,953635,Implementierung der Kompatibilität zwischen Better Combat und Tetra
,Q7dNt3PU,844019,Verbindungsunterstützung für Astikor-Wagen und TerraFirmaCraft hinzugefügt
,XDDw6edF,1090260,Erstellen Sie einzigartige Strukturen im Originalstil für Dörfer und die Welt und integrieren Sie dabei Technologieelemente
,5EbA5aZn,1083162,AnCore ist die Kernbibliothek der Anchor Studios-Module und bietet Unterstützung für benutzerdefinierte GUI-Komponenten und erweiterte Funktionalität.
,rtu7uERF,1007788,"Grillen Sie Fleischspieße in MC, verschiedene Gewürze runden die Köstlichkeit ab!"
,18Eei09v,1007669,
,sDhbZgv7,629017,Entfernen Sie Biom-/Gegenstands-/Block-ID-Einschränkungen im Format 1.13+
,rxYaglEe,1084104,Das AE2-Erweiterungsmodul fügt viele praktische Funktionen hinzu und optimiert das Erlebnis
,GDmztpJg,938661,"Verdiene Medaillen, nachdem du Raubzüge gewonnen hast, und lass die Dorfbewohner deine Heldentaten für immer in Erinnerung behalten!"
,x47uJ7Ay,863479,"Modul, das die Wasseraufnahme der Pflanzen fördert und das Wachstum beschleunigt"
,goG4F6oH,946087,Entfernen Sie alle Textschatteneffekte
,WBvnqHfV,1044992,"Verbesserte Weltgenerierung mit neuen Biomen, Blöcken und Gegenständen"
,YDluI37t,694231,Die überarbeitete Version von Xtones fügt 1.19.2+ 512 dekorative Blöcke und Lampen im modernen/Science-Fiction-/Fantasy-Stil hinzu
,jVFWaCwk,938718,"Erhalten Sie Glücksboni, um die Qualität der Angeltrophäen zu verbessern"
,qRwFcI3W,878676,"Dem Totem of the Undying wurden neue Funktionen hinzugefügt, die mit der Curios/Trinkets-API kompatibel sind"
,zpHzfaDc,437526,Fehler bei Umschalt+Scrollrad unter macOS behoben
,77SktgmK,585787,Beim Aufnehmen eines Screenshots automatisch in die Zwischenablage kopieren
,IAzu52kG,1077985,"Es wurde ein Absturzproblem im Weltgenerierungsmodul behoben, das durch Feature-Cycling verursacht wurde"
,Ir9eTVLd,238546,Schützen Sie Ihre Basis mit zusätzlicher Energie
,IxUlAAFe,401859,Informationen zum Tierbesitzer anzeigen
,A7387M8z,1014767,Tavern Tokens – ein auf physischen Gegenständen basierendes Währungssystem mit einer benutzerdefinierten Brieftasche zur Aufbewahrung großer Mengen an Münzen
,JkMmEDAl,931910,"Modulwettbewerb funktioniert: neue Strukturen, Bosse, Feinde und Waffen"
,92irN8UY,1103056,"Module, die vielfältige Behandlungsmethoden bereitstellen"
,HaIJSYr6,469594,Möchten Sie Schweine in den verschneiten Ebenen züchten? Befriedige dich! (Obwohl niemand gefragt hat)
,kF6ZFH7j,987388,Eine minimalistische Darstellung des komplexen Meereslebens
