name,modrinth,curseforge,description
,83pFEQVb,577096,支持运行时动态生成资源的库模组
,DynYZEae,681953,降低GUI渲染帧率以提升世界渲染性能
,EjXcpmEA,628744,模组包工具，可禁用任意实体的生成
,HpdHOPOp,697845,为MCPatcher/OptiFine天空包提供FabricSkyBoxes兼容支持
,DnyS3EEW,853719,在游戏中加载和保存你的选项。
,AEZO385x,876129,自动化附魔，与Create联动
,VafD51Dc,900242,为Minecraft添加更多新食物。这是UsefulFood的重制新版。
,S1tndFDa,910506,Reese的Sodium Options非官方移植版，支持MinecraftForge/NeoForge上的Embeddium。Embeddium的替代选项菜单。
,WFwYiVoG,886559,烘焙多种面包、纸杯蛋糕和蛋糕！可食用，可放置。
,sc2Pektv,917144,添加原版风格的武器——没有多余的特效或闪光
,2JkvF271,243883,高级区块加载管理
,VwJMin91,246996,The Acronym Coders模组项目的主库
,r8axuw4u,445095,相对完整的自动点击器，避免滥用游戏机制，偏好原版式交互
,wYtDgIUZ,782443,Friends&Foes模组的扩展，为每种花添加一种哞花变种。
,YHdR6hMt,430219,像书一样打开附魔书阅读其描述和背景故事。
,s5d4P01r,857737,为游戏添加虚构生物，拥有酷炫独特功能
,2ocGk7mG,872712,一个拥有天界武器和惊艳视觉效果以增强游戏体验的Minecraft模组！
,La4e8zkH,681693,添加围绕更好的战斗模组设计和平衡的原版风格武器
,KuNKN7d2,930207,优化世界生成性能以获得更好的游戏体验。
,meZK2DCX,399309,便于创建功能的API。
,e00stJKZ,968474,简单的mixin模组工具，允许开发者早期和晚期加载mixin
,VQhDBNs8,559313,为AE2添加无限范围卡和维度卡
,Gx3OPAlS,325013,🐮🍄 增加哞菇在所有地方自然生成替代普通牛的几率。
,n2de3t2z,498794,铁箱子：重制版提供多种尺寸和特性的箱子变种。
,JpVB2WA8,344821,🛒 按住右键轻松拾取和移动矿车而不破坏它们。
,1jvt7RTc,456457,禁用战斗中增加的耐久损耗并为斧头等启用抢夺效果！
,uOVMgoil,430636,Theurgy是一个围绕古典炼金术的开源魔法模组，用于复制和转化物质，并创造魔法物品。
,Bnsrfd1o,870276,允许在任何时间点设置Forge配置。特别适用于在核心模组/调整器加载阶段使用Forge配置系统的开发者。
,ZEmnOZbp,923005,通过添加兼容性和连接模组来扩展和更好地连接模组体验
,UL4bJFDY,676275,Fabric隐身模组，使用/vanish完全隐藏于其他玩家
,Vwfg6bMJ,471136,我的模组库，防止任何重复代码。还处理我的Patreon内容，带有酷炫的颜色和效果。更多信息可在Github找到。必选依赖：MiniUtilities 我的其他模组（除非另有说明）
,j2cIyDv4,703882,此模组将状态效果即将结束时夜视的闪烁/闪光改为最后5秒（可配置）的柔和淡出动画
,NRgsGZ6B,626812,允许将火把、蜡烛和其他方块放在睡莲上
,oX7uP2kS,536603,ShetiPhians模组的必选依赖
,7b5VoITI,247895,高亮显示哪些物品可以放入物品槽的实用工具。
,1RSY6DQH,845992,添加带有自动更新皮肤和物品功能的假玩家实体。
,ENZmbSFZ,645559,☠️ 提高难度并获得匹配的奖励。
,LlSMGYzF,892037,一个旨在提高高玩家数量时服务器性能的Forge模组。
,rhyHyQke,855593,为床和门等双块添加连接轮廓！
,XH09j5fH,575109,用粒子替换旧的天气渲染，并通过添加新效果来增强它！
,oWx9p4ug,918614,用更多武器、动画、技能、史诗感和战斗来改进epicfight！
,T4Cv5iZq,650095,为Open Parties and Claims添加Fabric Create模组支持
,O9EQyLyn,936066,一个允许探索和导出Minecraft所有可用资源和包的模组。
,qla2Odi7,463841,让任何实体跟随你。
,nDHcEOt3,430445,添加新方块以使方块类型一致！
,HY0PMpa3,964282,支持堆叠烹饪并优化Farmer's Delight中的配方匹配
,F9Vuwq3S,876772,Immersive Ores模组添加了新的工具、武器、矿石和盔甲套装。
,lqWmlX6W,974933,以恐怖的方式将大脚怪添加到游戏中
,otVJckYQ,521427,重新实现MCPatcher的CIT（来自Optifine资源包的自定义物品纹理）
,tJyRYxmA,907016,将Entity Culling（1.8版本，MIT许可）回移植到1.7.10。
,Eh11TaTm,951221,是喝茶时间了！酿造茶、咖啡和烧瓶。
,ZQaUJHDe,686055,更高的消耗，更高的性能
,pfjLUfGv,421839,一个创新的自然魔法主题科技模组
,7mHyGgvW,498534,改进的Minecraft箱子
,Si3V1hU5,848933,添加命中指示器，显示伤害来源。
,K62sN7Sd,711903,Friends&Foes模组的扩展，添加一个养蜂人小屋结构。
,E6FUtRJh,438784,装饰你的家！
,vE972Kux,473071,类似Citizens的NPC模组尝试。
,9vhFUq3n,652412,一个添加从微小到大型不同类型核弹的模组...
,Wa72oW2W,663213,优化告示牌和信标的模组。
,HDZ49j5G,602536,为你的杜鹃花丛等添加颜色！
,znkjY5Gb,813527,为Simply Swords添加更多剑。
,C37HUu02,411400,古老但经典的武器
,sNJAIjUm,910706,💍 在地下深处找到珍贵的宝石，并将它们制作成强大的珠宝！
,r4PuRGfV,892382,大量原版风格的结构，为末地维度增添生机！
,OsfjeSxl,851600,Croptopia与Fabric Seasons的兼容性
,RPOSBQgq,694358,热交换物品的库存更新概念。
,iUheEnjm,679270,对口渴的现代诠释，与Create、Farmer's Delight等兼容。
,P1Kv5EAO,586157,个人模组工具库
,2JAUNCL4,463155,为树叶方块添加精致的粒子效果
,YTVu0oG8,570109,覆盖常规盔甲的装饰性护甲！
,BazvISAm,256141,中世纪主题扩展模组
,98ytUvlc,821752,赋予盔甲纹饰穿戴时独特效果
,eUma2vmY,691002,可交互会说话的NPC式方块，内含300+条传说、箴言和知识
,Vz96hXMh,667245,高亮改造功能优化特定方块的视觉呈现，使其模型选择更精准
,kzdWjLDh,560091,新增类似《荒野之息》风格的末地与下界高塔
,3ESR84kR,835861,整合包工具模组：可禁用物品及其交互，并同步从创造模式标签页、配方、交易及JEI/REI/EMI中移除
,b7vOFSIp,355458,全面增强蜜蜂与蜂蜜相关玩法内容！
,bZgeDzN8,883166,以独特奇幻风格彻底重制末地，包含生态群系改造、新建筑、新武器及大量可探索内容
,soWqucCB,815568,基于实体世界实验的炼金主题魔法模组
,xu15hkKT,347338,🧟‍♀️🌾 可调整僵尸生成村民变种的基础概率
,FCr31KmZ,613072,用于在菜单界面和世界中轻松播放背景音效的库模组
,wFyCClLQ,514734,重构实体属性系统并通过数据包开放配置
,lFGQ4Hnk,377281,为Minecraft添加新画作
,bpUgmHBo,318603,将可爱毛绒玩具带入你的家园
,jupr7Bf5,278494,FoamFix通过精准优化降低模组内存占用
,QDNS5oAT,368293,新增更多原版结构变体，例如丛林要塞！
,td9zQQBq,575339,巫术、死灵术、BOSS战等丰富内容！
,3IuO68q1,563977,为OptiFine替代方案添加资源包功能及便捷配置界面
,vOm0vWW8,386534,本模组旨在添加趣味功能同时保持原版风格
,SsIkH9rZ,443570,可定制的基于食物类别的营养饮食系统
,5g7OOxWC,374143,Minecraft/Fabric可定制三明治模组（含开发中版本）
,zQhsx8KF,406323,服务端模组Servux为MiniHUD等客户端模组提供结构边界框同步支持
,OeGdeWEj,949995,Create附属模组，强化与Iron's Spells and Spellbooks的兼容性
,aTuaMWTX,845064,可升级弓箭模组：最终形态可三箭齐发如机枪扫射，且附带燃烧效果
,Jqwaxp9f,480657,客户端模组：收获作物后立即自动补种
,T21szC0a,347488,深度融入世界生成的新结构与地牢
,A82glthi,518211,又一款魔法方块模组
,fLFueTjP,645510,快捷键切换夜视效果
,oBwwvdls,368398,手持指南针时显示坐标（主/副手均可）
,iFDWVIFV,231382,Brandon系列模组的核心库文件
,ndHYMY2K,659897,启用Flywheel在使用着色器包时的优化
,nDmvYbga,533661,添加更大照明范围及特殊功能的灯具
,Ro7yiyD4,626708,热力系列跨模组联动！
,SNVQ2c0g,669659,IMB11模组运行所需的库文件
,fb5Ob6vt,305797,水火相容：彻底消除烦人的圆石/石头生成
,38tpSycf,362479,蜂群维度：夺取蜂蜜会引发蜂群狂暴！
,QejnMYJo,573674,为热力膨胀追加更多强化组件
,WMoUFmXc,868132,精简盔甲纹饰物品的提示文本
,qpPoAL6m,570431,简易村民交易循环功能
,wAP4f8Jf,914092,为Win10 1809+系统添加游戏窗口标题栏深色模式
,v7uAVl86,610058,整合优质镐&铲功能的Vanilla工具系列续作
,x1hIzbuY,708967,世界后台保存时可提前返回标题界面
,f4hp6FTb,820533,Yyon抓钩模组移植版：含力场/双钩等多样化地形穿越工具
,j09KK8fT,661930,大量原版风格盔甲套装（附带自定义效果）
,XD7XOrAF,852662,突破原版限制的生命值/护甲条显示方案（简洁配色）
,OQAgZMH1,656977,130+个原版风格建筑（含地牢与敌人）
,g6bnDQis,746320,简易船只模组
,HsdNFinx,416935,Valhelsia系列模组的API
,e6vNsbAm,871198,1.12.2版本加载时间与内存占用优化
,bCxmmxKN,591666,超重农场：极小概率使作物变异为巨型植株的趣味农耕模组
,Cq0m2EIu,892002,新增装饰性方块（已停止维护）
,Vebnzrzj,431733,服务器权限管理插件/模组
,QjzFB2iK,813777,通过新结构/方块/生物增强沼泽生态氛围
,BQhuHQo4,242998,SilentChaos512系列模组的共享库
,EZxoN8vL,661058,竖向扩展：追加竖半砖与竖楼梯
,XwBDibES,465690,纯客户端模组：支持在单机/联机中投影几何图形（无需服务端安装）
,pzR01ieE,667688,无尽生态：为末地添加新生物群系与生命形态
,lL35xmSR,525792,💀 死亡时生成含玩家物品的箱子&盔甲架（墓碑替代方案）
,d6GPje96,902459,自动为所有原版半砖生成竖半砖变体（不新增方块）
,UMmSTwE0,920268,剑柄萦绕圣光，每次挥击都飘落樱花瓣
,ihnBJ6on,539244,允许更精确调整客户端与服务端的实体渲染距离
,YfceStYb,922456,添加装饰性苹果篮
,NvlReHlC,852666,为灯笼注入不同催化剂来操控其效果！
,tJzrFuyy,304487,锁定物品栏物品防止误丢珍贵道具。
,ad89WlWh,629373,不想装前置库？那就自己写个魔咒描述模组吧！
,lSw4RpVn,846935,修复Create-Fabric在REI中的配方显示问题
,e3aZHOyh,319598,为每种结构添加专属定位罗盘
,w8ljvewX,341721,💫 通过指令轻松创建（魔改版）突破等级上限的附魔物品
,4Zf7J76Q,383725,蘑菇也能当木材用！
,XpGUobxt,633165,实现Vivecraft与Better Combat的兼容
,jYDkViYA,653732,世界生成库模组
,YOs4tZea,350727,可制作空白画布与调色板，自由绘制并悬挂自定义画作（类似原版画框）
,7seKMZeT,400085,新增带有实用效果的强化版下界合金装备
,uZQipe0a,940586,模组包工具：动态平衡玩家造成的伤害
,mB8GNQWO,632729,DarkKronicle系列模组的前置库
,eIO12l2t,438003,新增并调整附魔效果，多数会颠覆原版游戏机制！
,rTvWs5Jz,929534,为Tetra模组添加兼容支持
,eQQWhoFq,292785,崩溃时无需重启游戏，帧数最高提升3倍
,lr2r2Dpz,318602,复活天境模组被废弃/未实装的概念内容与特性
,5A34Stj8,622888,使用KubeJS创建自定义Ponder场景
,5RGE5YW5,622228,新增原版风格附魔
,NCd3V5jn,538649,添加使物品永久耐久的附魔
,CEvDfomf,552628,冬季主题扩展：寒冷与湿滑要素
,AiTMEFuN,690628,另类热气球实现方案！
,POSZjYIb,292897,UNU出品的高品质民用车辆/火车/飞机
,aRnIEV0F,623373,模型部件弯曲动画库
,YJOG99cQ,575418,让幻翼变得极度危险
,71BlRhHp,517272,添加玩家商店系统
,ZdnzDOCL,900425,让MC生活更美好的模组！
,H8CaAYZC,521783,重写光照引擎以修复性能与显示错误
,gA5euN8S,594006,强化潜影盒/收纳袋/背包功能！支持物品栏内直观操作
,Ak2UKMC9,278493,为其他模组方块自动生成凿子工艺变种
,QQHfjcrs,958730,恐怖模组：将温迪戈引入游戏
,W5NORTN9,911546,血魔法×奥术新纪元的联动模组（SadieLuna《血之典籍》精神续作）
,C5hwIsg1,913586,全树种合成台
,5bKeBHw2,453394,群峦传说的烹饪与农业扩展
,kZvO1mDq,373014,修改创建世界界面的默认世界类型
,SPMW1tzD,448106,简约精致的枪械模组
,DYtfQEYj,302113,建筑辅助工具（镜像/阵列/随机方块等），支持生存与创造模式
,iRzbJEus,873867,Red Studio系列模组核心库
,2gq0ALnz,242818,包含3D数学/渲染/网络/配置等多元功能库
,xJ3jwmS6,870762,扩展1.20考古系统内容（Clutter系列模组）
,oGmBThKh,437712,新增绿宝石/石英/钻石等多种晶洞！
,iQBrasyH,447359,🛡 持盾待机时自动隐藏并提供被动防护
,sjxWxSao,583318,为盾牌添加格挡/附魔/分级与自定义功能
,H1x2EwLg,383182,通过XNet网络传输Mekanism化学物质
,Rh3qQ8P7,653354,发现Waystones模组传送石时自动生成Xaero小地图路径点
,vtggzSb5,868624,全自动消息播报系统
,SzzJttH8,1028108,沉浸式可定制现代枪械体验（原班人马重制TaC枪械模组）
,ts3qjo5t,442719,填补Abnormals模组与农夫乐事间的空白内容
,UMhQPpZd,522574,新增盾牌破坏与弹反机制
,RH2KUdKJ,916747,OctoStudios模组共享代码库
,Ecvd12QC,624243,终极Minecraft界面优化模组
,fogahytq,261990,星系扩展：新增独特生态环境的行星
,YCPmkFAm,919759,为Create世界添加村民与建筑群落
,K7VSm2YY,907026,应用能源2便利配方优化
,cV5LQXKx,971636,开桶畅饮！欢迎来到啤酒节——巴伐利亚风味模组
,iSCGCCV1,852667,全物品收集图鉴系统，冒险者必备！
,GyKzAh3l,858691,涂好防晒霜！我们要去海滩啦
,bEQrnLr7,304796,让幽魂附体操控你的行动
,AMDVsUT9,284745,那个被削弱的天使指环模组
,4Vh3BQ3F,620203,L2系列模组前置库
,yTTpfxdS,388364,只需部分玩家入睡即可跳过夜晚
,MGKpfWvh,535096,地精与地下城：受DND启发的冒险模组，贯穿游戏的完整奇幻剧情线
,Sy5mAKPK,534492,每次治愈一颗心——让生活更美好
,3XBLA2Jm,677117,重现被遗忘的远古神秘典籍
,DHxukCC2,430746,根据物品提示添加小型战利品光束效果
,nVwQ2GKC,846207,Cobblemon扩展：当宝可梦被激怒时会逃跑或反击
,zUg53pQP,873866,仿照金苹果与附魔金苹果设计，新增多种镀金原版食物及附魔黄金版本
,lMRqnKVq,636067,可拾取村民并作为物品存放，随时重新放置
,sml2FMaA,511697,轻量级反矿物透视模组（服务器专用）
,uMcyUgtO,938767,守护地表家园，开启地底冒险！
,iGv4wEHP,922902,
,2H1rLgy4,879846,MrTroot自动钓鱼模组精神续作，含修复与新功能
,KpICtuVx,257356,生物生成控制系统
,vVXPbodS,485654,为1.12.2添加高度可定制的流体记录库模组
,ytk7UEym,225781,游戏注册表转储工具：可导出手持/注视的方块/实体数据，统计世界中的方块/生物群系/实体等
,gHkzYDn7,656453,动态可升级多功能工具！
,VJebF49r,322385,
,oZiSDGCi,849817,使Watchdog崩溃时显示所有线程的运行代码
,rYlnn25U,883352,新增100+建筑结构增强世界探索
,N9OZtLAj,914713,Ars Nouveau扩展：新增魔法护甲与源能宝石
,YQnwl5Vv,432008,原版视觉细节优化调整
,GZeDW6Px,508696,为XP Storage添加饰品栏支持的扩展模组
,AUfWGrm6,686783,自动攻击：长按即可连续挥剑（类似战斗快照机制）
,W5rjEyqs,252239,需要更多盾牌？这里应有尽有！
,MRK4tULJ,961418,随机生成的地下掩体散布世界
,zB8NzHon,834457,为完全成熟的作物添加标记图标
,tNai0h2Y,817564,睡眠系统大修：吊床/臭虫/夜用袋/噩梦/梦境精华
,d4R1a1VG,936647,新增村民职业：怪物猎人
,wNxIBREV,327108,含坐标的死亡信息！再也不怕找不到掉落物
,xIF7nCgD,244786,建造甲板/桥梁/矿道甚至木质过山车
,InAkadMA,592250,添加村民职业主题装饰物的小模组
,xXNP32XJ,407488,灾厄村民现在会穿戴装备生成
,MiPOIx6b,412349,游戏HUD自定义控制器
,NROnqTK4,566441,箭矢拓展模组（Forge&Fabric双版本）
,nGUXvjTa,967466,用原版方块构建的大量建筑群，为世界注入生机！探索战利品/敌人等元素！
,f4P7fNKN,913234,大幅延长聊天历史记录
,Dcdm9m9l,283589,XNet跨模组兼容解决方案
,IHmpzGtW,486338,移除烦人的下界传送门遮罩效果
,oOi0CKes,891328,现在窗户居然还能斜向连接？！这太离谱了！
,ECOSu6pa,779833,Friends&Foes扩展：为每种花朵添加对应哞花变种
,kr1RaEqy,253449,Hwyla（原名Waila）：实时显示方块信息的UI增强模组
,Rb85AqQT,667376,饰品栏扩展：提供超量装备槽位
,7lrBqj5C,527781,🙅 在超平坦世界创作时移除烦人的史莱姆
,frSNDQkA,475414,混沌觉醒：基于Orespawn的重制项目（开发中）
,vWxaCnwP,931523,TAC的实验性扩展
,6aoi82H3,941326,为Expanded combat和Apotheosis添加兼容性
,3UOoqLkR,592067,添加工业风方块用于建造巨型工厂
,mattYXZw,849514,起源模组扩展：新增大量起源设定
,54eqfZSC,859365,荒野之塔：多维度&星球扩展+路石&滑翔伞支持
,E0L8mfJZ,684718,SpruceUI非官方架构移植版（GUI创建抽象库）
,wXwvlA97,841824,起源：吸血鬼（新增两种吸血鬼起源）
,AnpW69o3,344787,添加可储存经验值的书（容量可配置）
,yoJJjRRE,308656,物品即将消失时闪烁提示
,RSeLon5O,985426,粒子优化：剔除/渲染优化/可配置粒子生成控制/药水粒子禁用（兼容钠且性能更优）
,e8JtTY4h,348758,🌊 允许水下使用附魔台并保持满级效果
,SrlfFSm8,371784,跨平台/加载器的模组API
,ulUgV6dN,858060,Fabric 1.19.4版墙面跳跃重制（原项目已停更）
,w5Fni7I5,884272,新增多种材料制作的盾牌变种（越昂贵越强大）
,pWpEhhT7,404828,RPG风格生物战利品系统
,V4IQxkZC,325092,允许资源包修改方块/生物群系颜色
,mQWkB9ON,411813,📚 当物品用尽时自动补充手持物品（若有库存）
,bpii4Xsa,378696,符合原版风格的环境音效
,qJDfP7WN,618812,为标题界面添加自定义信息显示功能
,qqNV8oWg,628663,禁用下界传送门生成（模组包作者专用）
,blEO0qto,691049,添加多种简易发电机
,64FYdx5z,839878,增强Fabric Seasons体验的自定义方块与物品
,d6cSefpO,871735,将暮色森林的食物甜点以农夫乐事和Neapolitan风格呈现
,o51LXm0t,395158,元素工艺是一个基于火、水、土、风四大元素的魔法模组。
,8FdYDHF5,618433,自动填充部分物品、方块等标签（用于模组兼容性）
,yUBXc3AH,841617,Globox_Z多个模组的开源库
,HTSaaFuA,807397,
,X661i40C,678295,本模组旨在通过添加受热门僵尸类游戏启发的新敌人和感染机制，提升原版游戏难度。
,ORiydwz3,463248,人鱼模组新增魔法项链，可在水中将你变为人鱼！
,CDbpcSM6,695354,🔍 新增望远镜物品的移动缩放功能快捷键
,mz99suJd,928882,为Cobblemon添加洛托姆手机
,g2FGQs4R,273744,U-Team模组的开源API与库
,GiriLmaY,628345,客户端优化模组，提升渲染线程的实体性能。修复MC-228976漏洞
,2WZWaKCl,355589,以简单方式改进浆果，如放置与使用逻辑！
,Z110yRfL,341575,补充原版缺失的丰富内容
,xGdtZczs,551890,打造更优质服务器内容的库文件
,v8XOAQUM,667474,新增伪装功能！移植1.12.2经典电梯方块，实现上下传送
,UjXIyw47,302548,🟪 使潜影贝必掉2+壳且无视默认掉落率
,BbrHg80P,229306,在末地存储物品！
,XCIMrYn0,880814,为原版下界生物群系增添内容
,Du77FavA,737045,添加更大容量的储物箱变种
,EhvsbLrN,507425,按键冲突时显示弹窗提示
,jTUiUpsh,564941,可在聊天栏展示装备，炫耀你的神装！
,qw2Ls89j,296996,2021年了你居然还不能改旁白键 更新：2022年还是不能 更新：2023年依然不能 更新：2024年照旧不能 更新：2025年...
,zp4jb9oQ,377582,允许资源包为特定实体启用透明效果
,boFjx9eY,939211,将丑陋的土丘变为美观的石崖
,wcXLQVhg,876210,新增热键触发匍匐（爬行）动作
,tZiutdLG,564858,GregTech CE非官方扩展，添加高级多方块机器
,a8Jk9kpK,638508,本人所有模组的公共库文件
,AXNDNPpm,274350,新增的不是船，而是原木捆扎成的木筏
,WZoCbc26,889487,添加简易枪械，更轻松击杀生物
,7qPEjpyt,344801,🛶 长按右键即可无损移动船只
,vtzPfzFT,253211,Minetweaker扩展的库文件
,oskghcoj,941480,RPG风格的属性系统！
,8jUIs1kd,944149,开局获得短暂无敌时间！永别了落地成盒
,8rGW0cNk,1019091,《生于混沌》的非官方配置
,tA7mQv7R,634942,探索8个全新Boss、结构与剧情线
,FGNYBAJ6,876103,🎨 新增10种盔甲纹饰
,sY2Fy24K,418651,Mekanism的KubeJS兼容模块
,obLxUQbm,923133,为MC添加恐怖新实体
,s2OAgsTb,443091,16色经典背包
,3HWZ1ync,889680,世界各地生成随机属性与魔法的独特武器
,sFvxviAX,602731,恢复旧版进度条显示
,sGmHWmeL,433447,在崩溃报告中显示mixin列表
,5cWCtJmf,547069,可爱又实用的家具
,84USeAvk,1029458,机械装置与魔法物理的奇妙融合！
,sc9lpPiU,924590,生成藏有敌人与宝藏的中世纪建筑
,G5AvCOPI,480786,随距离/时间强化怪物
,MehxyiU4,880483,L_Ender天灾与Better Combat的武器兼容
,IuFgFiGE,644704,装备可升级且破损不消失
,EWRcVRTL,261339,CraftTweaker的战利品表支持
,iRE67WIn,657831,为猪灵添加独特变种与新类型
,jmLyNFBG,390913,💰 调整铁砧默认经验消耗、材料损耗与修复比例
,KJhXPbHQ,551894,将服务器兼容性检查改为比对整合包版本
,SIIJtMx6,688774,新增多种晶洞，可合成不同资源
,23MovWyi,552968,强化怪物提升难度
,3oX3JnAP,633402,空岛生成扩展，提供特殊资源获取方式
,80ulerjA,311120,门、栅栏门与活板门的联动使用
,DAXbR0Wj,910274,快速移除生物群系（适用于调整Terralith等无便捷配置的数据包生成器）
,rT4FBoKu,968685,现在能合成末地敌对生物的掉落物了！
,JyytxgF6,244858,::定制床铺:: 选择样式/方块纹理/毯子图案颜色(或使用旗帜)/染色床单枕套/添加刺绣或自定义图案
,VYRu7qmG,509575,服务器卡顿诊断工具
,GkIc6rRo,955605,CERBON模组的库文件
,UsLNxQgK,454382,强化精妙存储的出口/进口/构造/破坏/磁盘操作/接口/请求器
,1zZJrh9c,570050,铁路与水运交通模组
,6b2RpJpx,474612,为起源模组扩展更多快捷键
,24CSPS1E,666942,想知道你的马匹真正实力如何？查看它们的属性统计吧！
,p1WH6sHr,852533,踏入恐惧与神秘的迷雾世界——《From The Fog》模组将传说中的Herobrine以沉浸式惊悚体验完美还原。
,KkxAa5Ed,352557,基于《进击的巨人》的Minecraft模组
,RLrPqrNI,916764,禁用macOS特有行为，优化游戏体验
,8gjRFMq8,285684,可自定义物品提示框颜色
,TmaHHN0M,414163,为潜影盒添加实用附魔
,WRaRZdTd,964817,终极伐木工——自动兼容所有模组，包含木匠村民职业
,UR0ocuEt,813557,为指令中的NBT标签提供智能建议
,c4aa1Mqq,666672,inmis模组的美化扩展包
,T6oqPfxF,845615,将Xaero世界地图最小缩放比例从0.0625倍降至0.0025倍，一览无余！
,BWloQ9jK,463457,Stendhal——Fabric客户端模组，为书籍、告示牌、铁砧和游戏聊天提供全新视觉增强工具
,NXqpbY3F,576449,Kibe Utilities扩展包：新增更多随机（且毫无原创性的）内容
,74piZbBF,388908,可升级的飞机与直升机
,GtqG8z1h,381257,Fabric模组通用配置库
,qsSP2ZZ0,687977,实现语音聊天触发幽匿感测体及监守者探测
,C5tEOKu9,656398,自定义太阳与月亮尺寸！
,SqIC1Dq9,971104,实现Quark与以太模组兼容的小型模组
,NSLJJooQ,402098,WorldEdit图形化操作界面——辅助建筑编辑，防止误操作
,iGEl6Crx,852512,专注可配置性的生物群系分布模组，优化模组群系生成逻辑
,wvMc8AJt,472521,简易经济系统——安全的多玩家交易解决方案
,etpVl23u,399213,程序化生成城堡
,BOwymOaY,393321,将整个世界转化为被永续暴风雪笼罩的冰封废土
,Q8xUICr6,838498,Fabric/Forge/Quilt API抽象层
,FCTyEqkn,378036,附近容器物品搜索功能（仅服务端可用）
,Kw73iLDq,891326,药水效果百科全书——无需再查Wiki
,4Gr29pCl,842855,解除潜影盒嵌套限制（可配置）
,onDuQF5e,543661,状态效果显示大修：全界面实时显示，布局更紧凑
,YaTcrHqS,538587,新增多色骰子套装
,P6czZwFh,601579,高级原版机制与工具扩展
,6xKUDQcB,627242,禁用过期资源包/数据包警告
,fvMhZPuf,526754,植物盆栽模组增强版
,XGoaJBjR,637870,盾牌机制升级：格挡、招架等新功能
,AWfVANdh,344906,为1.14.4+版本Minecolonies添加实用合成表（无需安装Minecolonies）
,ghjoiQAl,826970,高兼容性Mixin加载器
,vPNqo58Q,251407,全方位优化模组：多种可选调整项提升游戏体验
,cmvYMLYd,300374,鸡会随机掉落羽毛
,ncKjyGm3,861310,移除Minecraft(1.20+)界面淡出动画
,M6tSWZ4N,565160,让死亡的宠物以亡灵形态重生！
,705gWllI,735528,EMI扩展：显示状态效果详情
,DIlqwRFH,440228,简易Fabric模组：实时显示当前FPS
,OQ8To4FT,542473,灵活的解咒装置——物尽其用
,1vwtOeW2,688879,Spirit模组扩展：通过收割生物获取能量，利用灵魂数据影响周围实体
,vRYk0bv7,547689,在物品栏添加可删除废品的垃圾槽
,Gou1gmGj,405532,降低第一人称火焰遮挡高度
,pI0D4Hrs,670535,新增22张大阿卡纳塔罗牌，每张提供独特被动加成
,4h2aTE5G,230651,[已停更] ThreeTAG模组核心(<=1.12)
,N56hoqkq,883384,玩家屏幕生命值指示器
,j6yrZogB,956789,GUI平滑开启动画（渐显效果）
,DQIfKUHf,442282,服务器玩家列表自定义模组
,UfJHrpa9,905218,紫晶灌注模组扩展：新增护甲、武器、饰品与材料
,hevpK888,337396,提供全新航海方式探索海洋！
,M36xhGy8,460954,新增下界骷髅生物
,GJaDRTrb,687577,Minecraft 1.12脚本编辑模组
,uS725fXT,944203,Relics与Alex生物模组兼容扩展
,C341qvJ5,860325,添加300+火把变体，拓展装饰可能性
,dH40biZd,882539,自定义Minecraft加载界面背景图
,WZQHRfAv,483633,优化合成配方提升游戏性
,s32LssQX,705000,Minecraft 1.12.2综合错误修复与优化
,OrB5XFtI,457017,实现你的梦想机械
,wBU6XiJa,482265,可通过数据包自定义的战利品展示架
,9mnPo3ZV,392559,服务端指令历史记录与自动补全模组
,MbejSZ2E,532169,能源计量简易化
,3s19I5jr,876386,SkinShuffle——游戏内皮肤快捷管理：随时更换/存储皮肤，兼容服即时生效
,jA6GVA7Y,389697,建筑工艺扩展包2：新增完美契合原版的储物与装饰方块
,WhVa4xyw,400012,Ex Nihilo: Sequentia是1.12版Ex Nihilo: Creatio的现代移植版，后者又是1.10版Ex Nihilo: Adscensio的分支，而Adscensio是1.7.10版Ex Nihilo的延续
,6AJNcGU2,950281,打造精美的石制装饰
,Nt0wLqt5,408707,恐怖之盒模组为你的Minecraft生存世界添加多个标志性恐怖角色，让它变成你的个人地狱
,bZRPxKjL,946171,全新噪音洞穴开启新冒险
,HsXNjsi5,322896,模块化力场系统是为Minecraft提供力场的模组，基于旧版Voltz模组MFFS，但已适配新版Minecraft
,prYGLLEx,920330,为每种木材添加木制工具的模组，兼容Fabric和Forge
,Gets2lU8,222908,ephys系列模组的共享库
,4RdRpt7i,403434,支持多种方式存储经验的模组
,51shyZVL,630104,通过优化多种剔除处理方式提升性能
,dbigkc0P,334873,
,KseM6VIg,1054538,修复草丛等小方块阻碍凋灵生成的问题
,ClQLN4h7,442960,使耐久附魔真正让工具永不损坏
,bPTEaC7v,225280,添加名为陆行鸟的生物，包含不同颜色变种...
,N2XKPu4u,659496,客户端模组：显示蜂巢中的蜜蜂数量与蜂蜜等级
,fdZkP5Bb,686569,为原版添加权限检查系统，支持完全自定义权限
,tJflAtvJ,517757,在饥饿值上方显示当前穿戴护甲的小模组
,iYcNKH7W,845834,添加实用命令与玩家权限管理的工具模组
,XiC6HzoU,828331,滑翔翼：地形穿越与防坠落必备
,hIpLSyga,632624,优化传送门视觉效果
,ThFWvdF1,960356,为沙漠与恶地生物群系添加沉浸式扩展结构
,2TgZiCcV,820300,比下界合金更强
